PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Seidel, FC; Rittger, K; Skiles, SM; Molotch, NP; Painter, TH				Seidel, Felix C.; Rittger, Karl; Skiles, S. McKenzie; Molotch, Noah P.; Painter, Thomas H.			Case study of spatial and temporal variability of snow cover, grain size, albedo and radiative forcing in the Sierra Nevada and Rocky Mountain snowpack derived from imaging spectroscopy	CRYOSPHERE			English	Article							LIGHT-ABSORBING IMPURITIES; SURFACE-AREA; REFLECTANCE; ENERGY; MODEL; COLORADO; DENSITY; SYSTEM; BASIN	Quantifying the spatial distribution and temporal change in mountain snow cover, microphysical and optical properties is important to improve our understanding of the local energy balance and the related snowmelt and hydrological processes. In this paper, we analyze changes of snow cover, optical-equivalent snow grain size (radius), snow albedo and radiative forcing by light-absorbing impurities in snow and ice (LAISI) with respect to terrain elevation and aspect at multiple dates during the snowmelt period. These snow properties are derived from the NASA/JPL Airborne Visible/Infrared Imaging Spectrometer (AVIRIS) data from 2009 in California's Sierra Nevada and from 2011 in Colorado's Rocky Mountains, USA. Our results show a linearly decreasing snow cover during the ablation period in May and June in the Rocky Mountains and a snowfall-driven change in snow cover in the Sierra Nevada between February and May. At the same time, the snow grain size is increasing primarily at higher elevations and north-facing slopes from 200 microns to 800 microns on average. We find that intense snowmelt renders the mean grain size almost invariant with respect to elevation and aspect. Our results confirm the inverse relationship between snow albedo and grain size, as well as between snow albedo and radiative forcing by LAISI. At both study sites, the mean snow albedo value decreases from approximately 0.7 to 0.5 during the ablation period. The mean snow grain size increased from approximately 150 to 650 microns. The mean radiative forcing increases from 20aEuro-WaEuro-m(-2) up to 200aEuro-WaEuro-m(-2) during the ablation period. The variability of snow albedo and grain size decreases in general with the progression of the ablation period. The spatial variability of the snow albedo and grain size decreases through the melt season while the spatial variability of radiative forcing remains constant.	[Seidel, Felix C.; Skiles, S. McKenzie; Molotch, Noah P.; Painter, Thomas H.] CALTECH, Jet Prop Lab, Pasadena, CA USA; [Rittger, Karl] Univ Colorado, Natl Snow & Ice Data Ctr, Boulder, CO 80309 USA; [Molotch, Noah P.] Univ Colorado, Inst Arctic & Alpine Res, Dept Geog, Boulder, CO 80309 USA	Seidel, FC (corresponding author), CALTECH, Jet Prop Lab, Pasadena, CA USA.	felix.c.seidel@gmail.com	Seidel, Felix C/B-4959-2019; Painter, Thomas/P-1284-2019; Molotch, Noah P/C-8576-2009; Painter, Thomas/B-7806-2016; Painter, Thomas/AAC-9493-2019	Seidel, Felix C/0000-0002-4282-2198; Painter, Thomas/0000-0002-7963-5812; Skiles, S. McKenzie/0000-0002-7726-6355				47	15	16	3	16	COPERNICUS GESELLSCHAFT MBH	GOTTINGEN	BAHNHOFSALLEE 1E, GOTTINGEN, 37081, GERMANY	1994-0416	1994-0424		CRYOSPHERE	Cryosphere		2016	10	3					1229	1244		10.5194/tc-10-1229-2016			16	Geography, Physical; Geosciences, Multidisciplinary	Physical Geography; Geology	DQ7VH	WOS:000379415500019		DOAJ Gold			2020-09-09	
J	Alexander, PM; Tedesco, M; Schlegel, NJ; Luthcke, SB; Fettweis, X; Larour, E				Alexander, Patrick M.; Tedesco, Marco; Schlegel, Nicole-Jeanne; Luthcke, Scott B.; Fettweis, Xavier; Larour, Eric			Greenland Ice Sheet seasonal and spatial mass variability from model simulations and GRACE (2003-2012)	CRYOSPHERE			English	Article							TERMINATING OUTLET GLACIERS; TERRA-NOVA BAY; NORTHEAST GREENLAND; BALANCE; MELT; DRAINAGE; SNOW; FLOW; ACCELERATION; SENSITIVITY	Improving the ability of regional climate models (RCMs) and ice sheet models (ISMs) to simulate spatiotemporal variations in the mass of the Greenland Ice Sheet (GrIS) is crucial for prediction of future sea level rise. While several studies have examined recent trends in GrIS mass loss, studies focusing on mass variations at sub-annual and sub-basin-wide scales are still lacking. At these scales, processes responsible for mass change are less well understood and modeled, and could potentially play an important role in future GrIS mass change. Here, we examine spatiotemporal variations in mass over the GrIS derived from the Gravity Recovery and Climate Experiment (GRACE) satellites for the January 2003-December 2012 period using a 'mascon' approach, with a nominal spatial resolution of 100-km, and a temporal resolution of 10 days. We compare GRACE-estimated mass variations against those simulated by the ModSle Atmosph,rique R,gionale (MAR) RCM and the Ice Sheet System Model (ISSM). In order to properly compare spatial and temporal variations in GrIS mass from GRACE with model outputs, we find it necessary to spatially and temporally filter model results to reproduce leakage of mass inherent in the GRACE solution. Both modeled and satellite-derived results point to a decline (of -178.9-+/--4.4 and -239.4-+/--7.7-Gt-yr(-1) respectively) in GrIS mass over the period examined, but the models appear to underestimate the rate of mass loss, especially in areas below 2000-m in elevation, where the majority of recent GrIS mass loss is occurring. On an ice-sheet-wide scale, the timing of the modeled seasonal cycle of cumulative mass (driven by summer mass loss) agrees with the GRACE-derived seasonal cycle, within limits of uncertainty from the GRACE solution. However, on sub-ice-sheet-wide scales, some areas exhibit significant differences in the timing of peaks in the annual cycle of mass change. At these scales, model biases, or processes not accounted for by models related to ice dynamics or hydrology, may lead to the observed differences. This highlights the need for further evaluation of modeled processes at regional and seasonal scales, and further study of ice sheet processes not accounted for, such as the role of subglacial hydrology in variations in glacial flow.	[Alexander, Patrick M.; Tedesco, Marco] CUNY, Grad Ctr, 365 5th Ave, New York, NY 10016 USA; [Alexander, Patrick M.; Tedesco, Marco] CUNY City Coll, 160 Convent Ave, New York, NY 10031 USA; [Alexander, Patrick M.] NASA, Goddard Inst Space Studies, 2880 Broadway, New York, NY 10025 USA; [Tedesco, Marco] Columbia Univ, Lamont Doherty Earth Observ, 61 Route 9W, Palisades, NY 10964 USA; [Schlegel, Nicole-Jeanne] Univ Calif Los Angeles, Joint Inst Reg Earth Syst Sci & Engn, Los Angeles, CA 90095 USA; [Schlegel, Nicole-Jeanne; Larour, Eric] CALTECH, Jet Prop Lab, 4800 Oak Grove Dr,MS 300-227, Pasadena, CA 91109 USA; [Luthcke, Scott B.] NASA, Planetary Geodynam Lab, Goddard Space Flight Ctr, Greenbelt, MD 20771 USA; [Fettweis, Xavier] Univ Liege, Dept Geog, Lab Climatol, 2 Alle 6 Aout, B-4000 Liege, Belgium	Alexander, PM (corresponding author), CUNY, Grad Ctr, 365 5th Ave, New York, NY 10016 USA.; Alexander, PM (corresponding author), CUNY City Coll, 160 Convent Ave, New York, NY 10031 USA.; Alexander, PM (corresponding author), NASA, Goddard Inst Space Studies, 2880 Broadway, New York, NY 10025 USA.	patrick.m.alexander@nasa.gov	Luthcke, Scott B/D-6283-2012	Schlegel, Nicole-Jeanne/0000-0001-8035-448X; Fettweis, Xavier/0000-0002-4140-3813	NSF grant PLR [0909388]	P. M. Alexander and M. Tedesco were supported by NSF grant PLR no. 0909388. Work of N.-J. Schlegel and E. Larour was performed at the California Institute of Technology's Jet Propulsion Laboratory under a contract with the National Aeronautics and Space Administration's Cryosphere Program. The authors would like to thank Rajashree Datta, Erik Noble, and Erik Orantes of the Cryospheric Processes Laboratory, two anonymous reviewers, and the editor of this manuscript for valuable comments and suggestions.		61	10	10	0	11	COPERNICUS GESELLSCHAFT MBH	GOTTINGEN	BAHNHOFSALLEE 1E, GOTTINGEN, 37081, GERMANY	1994-0416	1994-0424		CRYOSPHERE	Cryosphere		2016	10	3					1259	1277		10.5194/tc-10-1259-2016			19	Geography, Physical; Geosciences, Multidisciplinary	Physical Geography; Geology	DQ7VH	WOS:000379415500021		DOAJ Gold, Green Published			2020-09-09	
J	Kravitz, B; MacMartin, DG; Wang, HL; Rasch, PJ				Kravitz, Ben; MacMartin, Douglas G.; Wang, Hailong; Rasch, Philip J.			Geoengineering as a design problem	EARTH SYSTEM DYNAMICS			English	Article							CLIMATE; MODEL; RESPONSES; IMPACTS; BALANCE; CMIP5; CYCLE; ITCZ	Understanding the climate impacts of solar geoengineering is essential for evaluating its benefits and risks. Most previous simulations have prescribed a particular strategy and evaluated its modeled effects. Here we turn this approach around by first choosing example climate objectives and then designing a strategy to meet those objectives in climate models. There are four essential criteria for designing a strategy: (i) an explicit specification of the objectives, (ii) defining what climate forcing agents to modify so the objectives are met, (iii) a method for managing uncertainties, and (iv) independent verification of the strategy in an evaluation model. We demonstrate this design perspective through two multi-objective examples. First, changes in Arctic temperature and the position of tropical precipitation due to CO2 increases are offset by adjusting high-latitude insolation in each hemisphere independently. Second, three different latitude-dependent patterns of insolation are modified to offset CO2-induced changes in global mean temperature, interhemispheric temperature asymmetry, and the Equator-to-pole temperature gradient. In both examples, the 'design' and 'evaluation' models are state-of-the-art fully coupled atmosphere-ocean general circulation models.	[Kravitz, Ben; Wang, Hailong; Rasch, Philip J.] Pacific Northwest Natl Lab, Atmospher Sci & Global Change Div, Richland, WA 99354 USA; [MacMartin, Douglas G.] CALTECH, Dept Comp & Math Sci, Pasadena, CA 91125 USA; [MacMartin, Douglas G.] Cornell Univ, Sibley Sch Mech & Aerosp Engn, Ithaca, NY 14853 USA	Kravitz, B (corresponding author), Pacific Northwest Natl Lab, Atmospher Sci & Global Change Div, Richland, WA 99354 USA.	ben.kravitz@pnnl.gov	Wang, Hailong/B-8061-2010; MacMartin, Douglas G/A-6333-2016; Kravitz, Ben/P-7925-2014; MacMartin, Douglas/AAB-5314-2020; Rasch, Philip J/F-7978-2018	Wang, Hailong/0000-0002-1994-4402; MacMartin, Douglas G/0000-0003-1987-9417; Kravitz, Ben/0000-0001-6318-1150; Rasch, Philip J/0000-0002-5125-2174	NASA High-End Computing (HEC) Program through the NASA Center for Climate Simulation (NCCS) at Goddard Space Flight Center; US Department of Energy by Battelle Memorial InstituteUnited States Department of Energy (DOE) [DE-AC05-76RL01830]	We thank the reviewers and the editor for thorough comments that greatly improved the manuscript. The Pacific Northwest National Laboratory is operated for the US Department of Energy by Battelle Memorial Institute under contract DE-AC05-76RL01830. CESM simulations were performed using PNNL institutional computing resources. GISS ModelE2 simulations were supported by the NASA High-End Computing (HEC) Program through the NASA Center for Climate Simulation (NCCS) at Goddard Space Flight Center.		51	48	46	1	19	COPERNICUS GESELLSCHAFT MBH	GOTTINGEN	BAHNHOFSALLEE 1E, GOTTINGEN, 37081, GERMANY	2190-4979	2190-4987		EARTH SYST DYNAM	Earth Syst. Dynam.		2016	7	2					469	497		10.5194/esd-7-469-2016			29	Geosciences, Multidisciplinary	Geology	DQ7YR	WOS:000379425700011		DOAJ Gold, Green Accepted			2020-09-09	
J	Ordinario, DD; Phan, L; Walkup, WG; Van Dyke, Y; Leung, EM; Nguyen, M; Smith, AG; Kerr, J; Naeim, M; Kymissis, I; Gorodetsky, AA				Ordinario, David D.; Phan, Long; Walkup, Ward G.; Van Dyke, Yegor; Leung, Erica M.; Nguyen, Michael; Smith, Amanda G.; Kerr, Justin; Naeim, Mahan; Kymissis, Ioannis; Gorodetsky, Alon A.			Production and electrical characterization of the reflectin A2 isoform from Doryteuthis (Loligo) pealeii	RSC ADVANCES			English	Article							PROTEINS; CONDUCTIVITY; IRIDESCENCE	Cephalopods have recently emerged as a source of inspiration for the development of novel functional materials. Within this context, a number of studies have explored structural proteins known as reflectins, which play a key role in cephalopod adaptive coloration in vivo and exhibit interesting properties in vitro. Herein, we report an improved high-yield strategy for the preparation and isolation of reflectins in quantities sufficient for materials applications. We first select the Doryteuthis (Loligo) pealeii reflectin A2 (RfA2) isoform as a "model" system and validate our approach for the expression and purification of this protein. We in turn fabricate RfA2-based two-terminal devices and employ both direct and alternating current measurements to demonstrate that RfA2 films conduct protons. Our findings underscore the potential of reflectins as functional materials and may allow a wider range of researchers to investigate their properties.	[Ordinario, David D.; Phan, Long; Walkup, Ward G.; Van Dyke, Yegor; Leung, Erica M.; Nguyen, Michael; Smith, Amanda G.; Kerr, Justin; Naeim, Mahan; Gorodetsky, Alon A.] Univ Calif Irvine, Dept Chem Engn & Mat Sci, Irvine, CA 92697 USA; [Kymissis, Ioannis] Columbia Univ, Dept Elect Engn, New York, NY 10027 USA; [Gorodetsky, Alon A.] Univ Calif Irvine, Dept Chem, Irvine, CA 92697 USA; [Walkup, Ward G.] CALTECH, Dept Biol & Biol Engn, Pasadena, CA 91125 USA	Gorodetsky, AA (corresponding author), Univ Calif Irvine, Dept Chem Engn & Mat Sci, Irvine, CA 92697 USA.; Gorodetsky, AA (corresponding author), Univ Calif Irvine, Dept Chem, Irvine, CA 92697 USA.	alon.gorodetsky@uci.edu	Kymissis, Ioannis/A-5994-2010	Kymissis, Ioannis/0000-0001-7417-1759	Air Force Office of Scientific ResearchUnited States Department of DefenseAir Force Office of Scientific Research (AFOSR) [FA9550-14-1-0144]; National Science Foundation Postdoctoral Research Fellowship in Biology [DBI1306188]	We thank Professor Albert Yee's Laboratory for the use of their optical microscope. We are grateful to the Air Force Office of Scientific Research (FA9550-14-1-0144) for its financial support. W. G. W. IV acknowledges the National Science Foundation Postdoctoral Research Fellowship in Biology (DBI1306188) for its financial support.		37	6	6	0	11	ROYAL SOC CHEMISTRY	CAMBRIDGE	THOMAS GRAHAM HOUSE, SCIENCE PARK, MILTON RD, CAMBRIDGE CB4 0WF, CAMBS, ENGLAND		2046-2069		RSC ADV	RSC Adv.		2016	6	62					S7103	S7107		10.1039/c6ra05405f			5	Chemistry, Multidisciplinary	Chemistry	DP8NP	WOS:000378755200049		Green Accepted			2020-09-09	
S	Chung, J; Kim, JH; Ou, XZ; Horstmeyer, R; Yang, CH		Brown, TG; Cogswell, CJ; Wilson, T		Chung, Jaebum; Kim, Jinho; Ou, Xiaoze; Horstmeyer, Roarke; Yang, Changhuei			Simultaneous fluorescence and high-resolution bright-field imaging with aberration correction over a wide field-of-view with Fourier ptychographic microscopy (FPM) (Conference Presentation)	THREE-DIMENSIONAL AND MULTIDIMENSIONAL MICROSCOPY: IMAGE ACQUISITION AND PROCESSING XXIII	Proceedings of SPIE		English	Proceedings Paper	Conference on Three-Dimensional and Multidimensional Microscopy - Image Acquisition and Processing XXIII	FEB 15-17, 2016	San Francisco, CA	SPIE					[Chung, Jaebum; Kim, Jinho; Ou, Xiaoze; Horstmeyer, Roarke; Yang, Changhuei] CALTECH, Pasadena, CA 91125 USA	Chung, J (corresponding author), CALTECH, Pasadena, CA 91125 USA.							0	0	0	1	3	SPIE-INT SOC OPTICAL ENGINEERING	BELLINGHAM	1000 20TH ST, PO BOX 10, BELLINGHAM, WA 98227-0010 USA	0277-786X		978-1-62841-947-4	PROC SPIE			2016	9713								97130I	10.1117/12.2211974			1	Microscopy; Optics	Microscopy; Optics	BF0RU	WOS:000379357200017					2020-09-09	
S	Brake, J; Jang, M; Yang, CH		Tuchin, VV; Larin, KV; Leahy, MJ; Wang, RK		Brake, Joshua; Jang, Mooseok; Yang, Changhuei			The relationship between decorrelation time and sample thickness in acute rat brain tissue slices (Conference Presentation)	DYNAMICS AND FLUCTUATIONS IN BIOMEDICAL PHOTONICS XIII	Proceedings of SPIE		English	Proceedings Paper	Conference on Dynamics and Fluctuations in Biomedical Photonics XIII	FEB 14-15, 2016	San Francisco, CA	SPIE					[Brake, Joshua; Jang, Mooseok; Yang, Changhuei] CALTECH, Pasadena, CA 91125 USA	Brake, J (corresponding author), CALTECH, Pasadena, CA 91125 USA.							0	0	0	0	0	SPIE-INT SOC OPTICAL ENGINEERING	BELLINGHAM	1000 20TH ST, PO BOX 10, BELLINGHAM, WA 98227-0010 USA	0277-786X		978-1-62841-941-2	PROC SPIE			2016	9707								97070U	10.1117/12.2208972			1	Engineering, Biomedical; Optics; Radiology, Nuclear Medicine & Medical Imaging	Engineering; Optics; Radiology, Nuclear Medicine & Medical Imaging	BF0JQ	WOS:000378916800025		Green Accepted			2020-09-09	
J	Chakraborty, R				Chakraborty, Rijuparna			Modifying vibrational properties of a fused silica cantilever with optical tweezers	OPTIK			English	Article						Optical Tweezers; Cantilever vibration	FORCES	This research effort is dedicated to examine the effects of an optical tweezer on the vibration of a small cantilever fiber made up of fused silica and to manipulate certain aspects of its vibrational properties with this tool. Optical tweezers has been used here to change the resonance frequency of the cantilever fiber by a small amount and also to damp its vibration. (C) 2016 Elsevier GmbH. All rights reserved.	[Chakraborty, Rijuparna] Inst Engn & Management, Sect 5, Kolkata 700091, India; [Chakraborty, Rijuparna] CALTECH, Dept Phys Math & Astron, 1200 E Calif Blvd, Pasadena, CA 91125 USA	Chakraborty, R (corresponding author), Inst Engn & Management, Sect 5, Kolkata 700091, India.; Chakraborty, R (corresponding author), CALTECH, Dept Phys Math & Astron, 1200 E Calif Blvd, Pasadena, CA 91125 USA.	rijuparna.chakraborty@gmail.com			NSFNational Science Foundation (NSF)	I would like to express my wholehearted gratitude to Professor K. G. Libbrecht for letting me use his laboratory for the experiments and also for his invaluable discussions and support. Also I thank A. Heptonstall for his cooperation. I am also grateful to NSF for funding this project.		19	0	0	0	3	ELSEVIER GMBH	MUNICH	HACKERBRUCKE 6, 80335 MUNICH, GERMANY	0030-4026	1618-1336		OPTIK	Optik		2016	127	18					7332	7349		10.1016/j.ijleo.2016.05.032			18	Optics	Optics	DQ1OQ	WOS:000378970700041					2020-09-09	
J	Xu, AM; Kim, SA; Wang, DS; Aalipour, A; Melosh, NA				Xu, Alexander M.; Kim, Sally A.; Wang, Derek S.; Aalipour, Amin; Melosh, Nicholas A.			Temporally resolved direct delivery of second messengers into cells using nanostraws	LAB ON A CHIP			English	Article							FLUORESCENT PROTEINS; SILICON NANOWIRES; CALCIUM; ELECTROPORATION; MESSENGER; BARRIERS; CLAMP	Second messengers are biomolecules with the critical role of conveying information to intracellular targets. They are typically membrane-impermeable and only enter cells through tightly regulated transporters. Current methods for manipulating second messengers in cells require preparation of modified cell lines or significant disruptions in cell function, especially at the cell membrane. Here we demonstrate that 100 nm diameter 'nanostraws' penetrate the cell membrane to directly modulate second messenger concentrations within cells. Nanostraws are hollow vertical nanowires that provide a fluidic conduit into cells to allow time-resolved delivery of the signaling ion Ca2+ without chemical permeabilization or genetic modification, minimizing cell perturbation. By integrating the nanostraw platform into a microfluidic device, we demonstrate coordinated delivery of Ca2+ ions into hundreds of cells at the time scale of several seconds with the ability to deliver complex signal patterns, such as oscillations over time. The diffusive nature of nanostraw delivery gives the platform unique versatility, opening the possibility for time-resolved delivery of any freely diffusing molecules.	[Xu, Alexander M.; Wang, Derek S.; Aalipour, Amin; Melosh, Nicholas A.] Stanford Univ, Dept Mat Sci & Engn, Stanford, CA 94305 USA; [Xu, Alexander M.] CALTECH, Chem & Chem Engn Div, Pasadena, CA 91106 USA; [Kim, Sally A.] Stanford Univ, Dept Psychiat, Stanford, CA 94305 USA	Melosh, NA (corresponding author), Stanford Univ, Dept Mat Sci & Engn, Stanford, CA 94305 USA.	nmelosh@stanford.edu	Xu, Alexander/J-6528-2012	Xu, Alexander/0000-0003-4877-4358	Bio-X Interdisciplinary Initiatives Project (IIP); NSFNational Science Foundation (NSF); NDSEG; Phelan-McDermid Syndrome Foundation	This project was supported by a Bio-X Interdisciplinary Initiatives Project (IIP), A. M. X. was supported by NSF and NDSEG fellowships. S. A. K. was supported by a fellowship from the Phelan-McDermid Syndrome Foundation.		43	11	13	3	25	ROYAL SOC CHEMISTRY	CAMBRIDGE	THOMAS GRAHAM HOUSE, SCIENCE PARK, MILTON RD, CAMBRIDGE CB4 0WF, CAMBS, ENGLAND	1473-0197	1473-0189		LAB CHIP	Lab Chip		2016	16	13					2434	2439		10.1039/c6lc00463f			6	Biochemical Research Methods; Chemistry, Multidisciplinary; Chemistry, Analytical; Nanoscience & Nanotechnology; Instruments & Instrumentation	Biochemistry & Molecular Biology; Chemistry; Science & Technology - Other Topics; Instruments & Instrumentation	DQ1DP	WOS:000378941700008	27292263	Green Accepted			2020-09-09	
J	Massie, ST; Delano, J; Bardeen, CG; Jiang, JH; Huang, L				Massie, Steven T.; Delano, Julien; Bardeen, Charles G.; Jiang, Jonathan H.; Huang, Lei			Changes in the shape of cloud ice water content vertical structure due to aerosol variations	ATMOSPHERIC CHEMISTRY AND PHYSICS			English	Article							A-TRAIN; INVIGORATION; PRODUCTS; IMPACTS; MISSION; MODIS	Changes in the shape of cloud ice water content (IWC) vertical structure due to variations in Moderate Resolution Imaging Spectroradiometer (MODIS) aerosol optical depths (AODs), Ozone Monitoring Instrument (OMI) absorptive aerosol optical depths (AAODs), and Microwave Limb Sounder (MLS) CO (an absorptive aerosol proxy) at 215aEuro-hPa are calculated in the Tropics during 2007-2010 based upon an analysis of DARDAR IWC profiles for deep convective clouds. DARDAR profiles are a joint retrieval of CloudSat-CALIPSO data. Analysis is performed for 12 separate regions over land and ocean, and carried out applying MODIS AOD fields that attempt to correct for 3-D cloud adjacency effects. The 3-D cloud adjacency effects have a small impact upon our particular calculations of aerosol-cloud indirect effects. IWC profiles are averaged for three AOD bins individually for the 12 regions. The IWC average profiles are also normalized to unity at 5aEuro-km altitude in order to study changes in the shape of the average IWC profiles as AOD increases. Derivatives of the IWC average profiles, and derivatives of the IWC shape profiles, in percent change per 0.1 change in MODIS AOD units, are calculated separately for each region. Means of altitude-specific probability distribution functions, which include both ocean and land IWC shape regional derivatives, are modest, near 5aEuro-%, and positive to the 2 sigma level between 11 and 15aEuro-km altitude. Similar analyses are carried out for three AAOD and three CO bins. On average, the vertical profiles of the means of the derivatives based upon the profile shapes over land and ocean are smaller for the profiles binned according to AAOD and CO values, than for the MODIS AODs, which include both scattering and absorptive aerosol. This difference in character supports the assertion that absorptive aerosol can inhibit cloud development.	[Massie, Steven T.] Univ Colorado, Atmospher & Space Phys Lab, Campus Box 392, Boulder, CO 80309 USA; [Delano, Julien] LATMOS IPSL UVSQ CNRS, Guyancourt, France; [Massie, Steven T.; Bardeen, Charles G.] Natl Ctr Atmospher Res Atmospher Chem & Modeling, Boulder, CO USA; [Jiang, Jonathan H.; Huang, Lei] CALTECH, Jet Prop Lab, Pasadena, CA USA	Massie, ST (corresponding author), Univ Colorado, Atmospher & Space Phys Lab, Campus Box 392, Boulder, CO 80309 USA.; Massie, ST (corresponding author), Natl Ctr Atmospher Res Atmospher Chem & Modeling, Boulder, CO USA.	steven.massie@lasp.colorado.edu		Jiang, Jonathan/0000-0002-5929-8951	NASANational Aeronautics & Space Administration (NASA) [NNX14AL55G, NNX14AO85G]; National Science FoundationNational Science Foundation (NSF); Jet Propulsion Laboratory, California Institute of Technology, under NASANational Aeronautics & Space Administration (NASA)	The work discussed in this paper is supported by NASA Grants NNX14AL55G and NNX14AO85G. The National Center for Atmospheric Research (NCAR) is supported by the National Science Foundation. We also acknowledge the support by the Jet Propulsion Laboratory, California Institute of Technology, under contract with NASA.		33	6	6	0	8	COPERNICUS GESELLSCHAFT MBH	GOTTINGEN	BAHNHOFSALLEE 1E, GOTTINGEN, 37081, GERMANY	1680-7316	1680-7324		ATMOS CHEM PHYS	Atmos. Chem. Phys.		2016	16	10					6091	6105		10.5194/acp-16-6091-2016			15	Environmental Sciences; Meteorology & Atmospheric Sciences	Environmental Sciences & Ecology; Meteorology & Atmospheric Sciences	DP2WL	WOS:000378354100005		DOAJ Gold			2020-09-09	
J	Bousserez, N; Henze, DK; Rooney, B; Perkins, A; Wecht, KJ; Turner, AJ; Natraj, V; Worden, JR				Bousserez, Nicolas; Henze, Daven K.; Rooney, Brigitte; Perkins, Andre; Wecht, Kevin J.; Turner, Alexander J.; Natraj, Vijay; Worden, John R.			Constraints on methane emissions in North America from future geostationary remote-sensing measurements	ATMOSPHERIC CHEMISTRY AND PHYSICS			English	Article							HIGH-SPATIAL-RESOLUTION; DIURNAL DYNAMICS; AURA TES; GOSAT; OZONE; CH4; POLLUTION; ERRORS; CO2; ASSIMILATION	The success of future geostationary (GEO) satellite observation missions depends on our ability to design instruments that address their key scientific objectives. In this study, an Observation System Simulation Experiment (OSSE) is performed to quantify the constraints on methane (CH4) emissions in North America obtained from shortwave infrared (SWIR), thermal infrared (TIR), and multi-spectral (SWIR+TIR) measurements in geostationary orbit and from future SWIR low-Earth orbit (LEO) measurements. An efficient stochastic algorithm is used to compute the information content of the inverted emissions at high spatial resolution (0.5A degrees aEuro-aEuro parts per thousand x aEuro-0.7A degrees) in a variational framework using the GEOS-Chem chemistry-transport model and its adjoint. Our results show that at sub-weekly timescales, SWIR measurements in GEO orbit can constrain about twice as many independent flux patterns than in LEO orbit, with a degree of freedom for signal (DOF) for the inversion of 266 and 115, respectively. Comparisons between TIR GEO and SWIR LEO configurations reveal that poor boundary layer sensitivities for the TIR measurements cannot be compensated for by the high spatiotemporal sampling of a GEO orbit. The benefit of a multi-spectral instrument compared to current SWIR products in a GEO context is shown for sub-weekly timescale constraints, with an increase in the DOF of about 50aEuro-% for a 3-day inversion. Our results further suggest that both the SWIR and multi-spectral measurements on GEO orbits could almost fully resolve CH4 fluxes at a spatial resolution of at least 100aEuro-kmaEuro-aEuro parts per thousand x aEuro-100aEuro-km over source hotspots (emissions > aEuro-4aEuro-aEuro parts per thousand x aEuro-10(5)aEuro-kgaEuro-day(-1)). The sensitivity of the optimized emission scaling factors to typical errors in boundary and initial conditions can reach 30 and 50aEuro-% for the SWIR GEO or SWIR LEO configurations, respectively, while it is smaller than 5aEuro-% in the case of a multi-spectral GEO system. Overall, our results demonstrate that multi-spectral measurements from a geostationary satellite platform would address the need for higher spatiotemporal constraints on CH4 emissions while greatly mitigating the impact of inherent uncertainties in source inversion methods on the inferred fluxes.	[Bousserez, Nicolas; Henze, Daven K.; Rooney, Brigitte; Perkins, Andre] Univ Colorado, Dept Mech Engn, Boulder, CO 80309 USA; [Natraj, Vijay; Worden, John R.] CALTECH, Jet Prop Lab, Pasadena, CA USA; [Wecht, Kevin J.; Turner, Alexander J.] Harvard Univ, Sch Engn & Appl Sci, Cambridge, MA 02138 USA; [Perkins, Andre] Univ Washington, Dept Atmospher Sci, Seattle, WA 98195 USA	Bousserez, N (corresponding author), Univ Colorado, Dept Mech Engn, Boulder, CO 80309 USA.	nicolas.bousserez@colorado.edu		Perkins, Walter/0000-0001-7742-7609; Turner, Alexander/0000-0003-1406-7372	NASA GEO-CAPE Science Team [NNX14AH02G]; NOAANational Oceanic Atmospheric Admin (NOAA) - USA [NA14OAR4310136]; National Science FoundationNational Science Foundation (NSF) [CNS-0 821 794]; Department of Energy (DOE) Computational Science Graduate Fellowship (CSGF)United States Department of Energy (DOE)	This project was supported by NASA GEO-CAPE Science Team grant NNX14AH02G and NOAA grant NA14OAR4310136. This work utilized the Janus supercomputer, which is supported by the National Science Foundation (award number CNS-0 821 794) and the University of Colorado Boulder. The Janus supercomputer is a joint effort of the University of Colorado Boulder, the University of Colorado Denver and the National Center for Atmospheric Research. Alexander J. Turner was supported by a Department of Energy (DOE) Computational Science Graduate Fellowship (CSGF). Part of this research was carried out at the Jet Propulsion Laboratory, California Institute of Technology, under a contract with the National Aeronautics and Space Administration.		54	11	11	0	22	COPERNICUS GESELLSCHAFT MBH	GOTTINGEN	BAHNHOFSALLEE 1E, GOTTINGEN, 37081, GERMANY	1680-7316	1680-7324		ATMOS CHEM PHYS	Atmos. Chem. Phys.		2016	16	10					6175	6190		10.5194/acp-16-6175-2016			16	Environmental Sciences; Meteorology & Atmospheric Sciences	Environmental Sciences & Ecology; Meteorology & Atmospheric Sciences	DP2WL	WOS:000378354100009		DOAJ Gold			2020-09-09	
