author_id,name,title
e08c6ece-6da7-4ed2-959c-80aa8c088550,"Eifler, Tim F.",Galaxies in X-ray selected clusters and groups in Dark Energy Survey data - II. Hierarchical Bayesian modelling of the red-sequence galaxy luminosity function
e08c6ece-6da7-4ed2-959c-80aa8c088550,"Eifler, Tim F.",The Morphology and Structure of Stellar Populations in the Fornax Dwarf Spheroidal Galaxy from Dark Energy Survey Data
e08c6ece-6da7-4ed2-959c-80aa8c088550,"Eifler, Tim F.",Methods for cluster cosmology and application to the SDSS in preparation for DES Year 1 release
e08c6ece-6da7-4ed2-959c-80aa8c088550,"Eifler, Tim F.","Chemical Abundance Analysis of Tucana III, the Second r-process Enhanced Ultra-faint Dwarf Galaxy"
e08c6ece-6da7-4ed2-959c-80aa8c088550,"Eifler, Tim F.",Phenotypic redshifts with self-organizing maps: A novel method to characterize redshift distributions of source galaxies for weak lensing
e08c6ece-6da7-4ed2-959c-80aa8c088550,"Eifler, Tim F.",Producing a BOSS CMASS sample with DES imaging
e08c6ece-6da7-4ed2-959c-80aa8c088550,"Eifler, Tim F.",Dark Energy Survey Year 1 results: constraints on intrinsic alignments and their colour dependence from galaxy clustering and weak lensing
245733dc-38d8-4c9c-97cc-f8d451d36160,"Eifler, Tim",Accounting for baryonic effects in cosmic shear tomography: determining a minimal set of nuisance parameters using PCA
245733dc-38d8-4c9c-97cc-f8d451d36160,"Eifler, Tim",The impact of intrinsic alignment on current and future cosmic shear surveys
245733dc-38d8-4c9c-97cc-f8d451d36160,"Eifler, Tim",Discovery of a z=0.65 post-starburst BAL quasar in the DES supernova fields
245733dc-38d8-4c9c-97cc-f8d451d36160,"Eifler, Tim","Looking through the same lens: Shear calibration for LSST, Euclid, and WFIRST with stage 4 CMB lensing"
245733dc-38d8-4c9c-97cc-f8d451d36160,"Eifler, Tim",COSMOLIKE - cosmological likelihood analyses for photometric galaxy surveys
245733dc-38d8-4c9c-97cc-f8d451d36160,"Eifler, Tim",Precision matrix expansion - efficient use of numerical simulations in estimating errors on cosmological parameters
245733dc-38d8-4c9c-97cc-f8d451d36160,"Eifler, Tim",Precise weak lensing constraints from deep high-resolution K-s images: VLT/HAWK-I analysis of the super-massive galaxy cluster RCS2 J232727.7-020437 at z=0.70
245733dc-38d8-4c9c-97cc-f8d451d36160,"Eifler, Tim",Auto-tuned thermal control on stratospheric balloon experiments
245733dc-38d8-4c9c-97cc-f8d451d36160,"Eifler, Tim",SPHEREx: an all-sky NIR spectral survey
245733dc-38d8-4c9c-97cc-f8d451d36160,"Eifler, Tim","Overview, design, and flight results from SuperBIT: a high-resolution, wide-field, visible-to-near-UV balloon-borne astronomical telescope"
245733dc-38d8-4c9c-97cc-f8d451d36160,"Eifler, Tim",A unified analysis of four cosmic shear surveys
245733dc-38d8-4c9c-97cc-f8d451d36160,"Eifler, Tim",Core Cosmology Library: Precision Cosmological Predictions for LSST
245733dc-38d8-4c9c-97cc-f8d451d36160,"Eifler, Tim",Modelling baryonic physics in future weak lensing surveys
0aa45a2b-68a1-4810-9478-9e609668bdcc,"Eifler, T.",MODELING THE TRANSFER FUNCTION FOR THE DARK ENERGY SURVEY
0aa45a2b-68a1-4810-9478-9e609668bdcc,"Eifler, T.",DES13S2cmm: the first superluminous supernova from the Dark Energy Survey
0aa45a2b-68a1-4810-9478-9e609668bdcc,"Eifler, T.",Optical and Sunyaev-Zel'dovich observations of a new sample of distant rich galaxy clusters in the ROSAT All Sky
0aa45a2b-68a1-4810-9478-9e609668bdcc,"Eifler, T.",Simultaneous constraints on cosmology and photometric redshift bias from weak lensing and galaxy clustering
a38ca78e-0d7e-4816-89ef-8c7c2cd77587,"Chen, Xiangwen",Temperature-Dependent Mean Free Path Spectra of Thermal Phonons Along the c-Axis of Graphite
a38ca78e-0d7e-4816-89ef-8c7c2cd77587,"Chen, Xiangwen",Experimental metrology to obtain thermal phonon transmission coefficients at solid interfaces
a38ca78e-0d7e-4816-89ef-8c7c2cd77587,"Chen, Xiangwen",Experimental metrology to obtain thermal phonon transmission coefficients at solid interfaces
a38ca78e-0d7e-4816-89ef-8c7c2cd77587,"Chen, Xiangwen",Quasiballistic Thermal Transport from Nanoscale Heaters and the Role of the Spatial Frequency
a38ca78e-0d7e-4816-89ef-8c7c2cd77587,"Chen, Xiangwen",Generalized Fourier's law for nondiffusive thermal transport: Theory and experiment
bcf2cecb-7cfb-48d8-8082-2229640d26f6,"Chen, Yi-Chun",Aerosol-cloud interactions in ship tracks using Terra MODIS/MISR
bcf2cecb-7cfb-48d8-8082-2229640d26f6,"Chen, Yi-Chun",Precipitation effects of giant cloud condensation nuclei artificially introduced into stratocumulus clouds
bcf2cecb-7cfb-48d8-8082-2229640d26f6,"Chen, Yi-Chun",The impacts of precipitating hydrometeors radiative effects on land surface temperature in contemporary GCMs using satellite observations
bcf2cecb-7cfb-48d8-8082-2229640d26f6,"Chen, Yi-Chun",Considering the radiative effects of snow on tropical Pacific Ocean radiative heating profiles in contemporary GCMs using A-Train observations
bcf2cecb-7cfb-48d8-8082-2229640d26f6,"Chen, Yi-Chun",Aerosol indirect effect dictated by liquid clouds
ec1aaa74-6338-40b8-8a79-6ea06cf1f43b,"Chen, Fannie C.",Automated Spacecraft Operations During Soil Moisture Active Passive Prime Mission
e46471ef-349a-468b-8287-abc972b25b1f,"Chen, Allen",Overview of the Mars 2020 Parachute Risk Reduction Activity
e46471ef-349a-468b-8287-abc972b25b1f,"Chen, Allen","Mars 2020 Entry, Descent, and Landing System Overview"
a1082c48-aed3-4881-849e-b4494c07dc64,"Chen, James H.","In search of the Earth-forming reservoir: Mineralogical, chemical, and isotopic characterizations of the ungrouped achondrite NWA 5363/NWA 5400 and selected chondrites"
0e92599a-2453-44ed-af17-a228d918e007,"Chen, Yang",Evidence in Tissint for recent subsurface water on Mars
0e92599a-2453-44ed-af17-a228d918e007,"Chen, Yang","Water, fluorine, and sulfur concentrations in the lunar mantle"
0e92599a-2453-44ed-af17-a228d918e007,"Chen, Yang",Low water contents in diamond mineral inclusions: Proto-genetic origin in a dry cratonic lithosphere
0e92599a-2453-44ed-af17-a228d918e007,"Chen, Yang",Kinetics of anorthite dissolution in basaltic melt
0e92599a-2453-44ed-af17-a228d918e007,"Chen, Yang",Rare-earth-element minerals in martian breccia meteorites NWA 7034 and 7533: Implications for fluid-rock interaction in the martian crust
0e92599a-2453-44ed-af17-a228d918e007,"Chen, Yang",Postcrystallization metasomatism in shergottites: Evidence from the paired meteorites LAR 06319 and LAR 12011
0e92599a-2453-44ed-af17-a228d918e007,"Chen, Yang",A heterogeneous lunar interior for hydrogen isotopes as revealed by the lunar highlands samples
0e92599a-2453-44ed-af17-a228d918e007,"Chen, Yang",Impact-melt hygrometer for Mars: The case of shergottite Elephant Moraine (EETA) 79001
d1ae457e-f0dd-4c33-a45f-7a2e7d47bf09,"Chen, Q. N.",Additive Manufacturing for Aerospace Flight Applications
b959408c-7004-4abe-a9fb-9a4e86b9d01b,"Chen, Fei",Planetary protection for Europa radar sounder antenna
b959408c-7004-4abe-a9fb-9a4e86b9d01b,"Chen, Fei",Relationships between sucretolerance and salinotolerance in bacteria from hypersaline environments and their implications for the exploration of Mars and the icy worlds
b959408c-7004-4abe-a9fb-9a4e86b9d01b,"Chen, Fei",Bacterial growth tolerance to concentrations of chlorate and perchlorate salts relevant to Mars
b959408c-7004-4abe-a9fb-9a4e86b9d01b,"Chen, Fei",The Evolution of Planetary Protection Implementation on Mars Landed Missions
b959408c-7004-4abe-a9fb-9a4e86b9d01b,"Chen, Fei",Prevalence of sucretolerant bacteria in common soils and their isolation and characterization
b959408c-7004-4abe-a9fb-9a4e86b9d01b,"Chen, Fei","Cultivation and characterization of the bacterial assemblage of epsomic Basque Lake, BC"
b959408c-7004-4abe-a9fb-9a4e86b9d01b,"Chen, Fei",Bacterial growth in saturated and eutectic solutions of magnesium sulphate and potassium chlorate with relevance to Mars and the ocean worlds
bad47440-c8ad-4ac5-8cdf-2e35c1005035,"Chen, Albert",Mapping Water Surface Elevation and Slope in the Mississippi River Delta Using the AirSWOT Ka-Band Interferometric Synthetic Aperture Radar
3efa2784-2cf9-4db8-9ac1-2964d1b5fca7,"Chen, Kejie",Towards the application of seismogeodesy in central Italy: a case study for the 2016 August 24 M-w 6.1 Italy earthquake modelling
3efa2784-2cf9-4db8-9ac1-2964d1b5fca7,"Chen, Kejie",2017 M-w 8.1 Tehuantepec Earthquake: Deep Slip and Rupture Directivity Enhance Ground Shaking but Weaken the
3efa2784-2cf9-4db8-9ac1-2964d1b5fca7,"Chen, Kejie","The 2017 Mw 7.3 Sarpol Zahab Earthquake, Iran: A compact blind shallow-dipping thrust event in the mountain front fault basement"
3efa2784-2cf9-4db8-9ac1-2964d1b5fca7,"Chen, Kejie",Triggering of the Mw 7.2 Hawaii Earthquake of 4 May 2018 by a Dike Intrusion
3efa2784-2cf9-4db8-9ac1-2964d1b5fca7,"Chen, Kejie","The Weitin Fault, Papua New Guinea, Ruptured Twice by M-w 8.0 and M-w 7.7 Earthquakes in 2000 and 2019"
6d075be9-b2be-4f11-83d2-d6fa7013b1b6,"Chen, Christine P.",A Compact Schottky Heterodyne Receiver for 2.06 THz Neutral Oxygen [OI]
6d075be9-b2be-4f11-83d2-d6fa7013b1b6,"Chen, Christine P.",Photonic Wireless Terahertz Wave System for Space Exploration
6d075be9-b2be-4f11-83d2-d6fa7013b1b6,"Chen, Christine P.",THz Technology for Space Communications
cf71e34e-0690-4022-a86f-df0a494177e2,"Chen, Curtis W.",SMAP L-Band Microwave Radiometer: Instrument Design and First Year on Orbit
cf71e34e-0690-4022-a86f-df0a494177e2,"Chen, Curtis W.",Approach for Modeling Coherent Radar Ground Echoes in Planetary Landing Simulations
66215fb1-3b8f-40bf-a34c-5fafa65dcec8,"Chen, Yijiang",Architectural and Operational Considerations Emerging from Hybrid RF-Optical Network Loading Simulations
c3f1b0a2-3ebb-457e-924a-4450df119743,"Chen, Pin",Mercury Ion Clock for a NASA Technology Demonstration Mission
c3f1b0a2-3ebb-457e-924a-4450df119743,"Chen, Pin",Buildup of Abiotic Oxygen and Ozone in Moist Atmospheres of Temperate Terrestrial Exoplanets and Its Impact on the Spectral Fingerprint in Transit Observations
c3f1b0a2-3ebb-457e-924a-4450df119743,"Chen, Pin",Methane on Mars and Habitability: Challenges and Responses
c3f1b0a2-3ebb-457e-924a-4450df119743,"Chen, Pin",Vector vortex coronagraphy for exoplanet detection with spatially variant diffractive waveplates
7ffcc7be-42e6-4a8c-afde-3cc6c0ffa5d1,"Chen, Po-Ting",LIDAR-GENERATED DIGITAL ELEVATION MODELS FOR HAZARD DETECTION - REQUIREMENTS AND ANALYSIS
c176d530-38d4-4948-b345-86da0e82b396,"Chen, George T.","ADAPTATIONS OF GUIDANCE, NAVIGATION, AND CONTROL VERIFICATION AND VALIDATION PHILOSOPHIES FOR SMALL SPACECRAFT"
61c16c47-3e68-4d11-9566-98ae5331164b,"Chen, Nicole",Particulate Removal Using a CO2 Composite Spray Cleaning System
61c16c47-3e68-4d11-9566-98ae5331164b,"Chen, Nicole",Analysis of CO2 Composite Spray Cleaning System Results
47c4e7e1-2b3d-4f73-b3f8-7cfcfe5c2fe2,"Chen, Luke",More frequent showers and thunderstorm days under a warming climate: evidence observed over Northern Eurasia from 1966 to 2000
1bb1cfd1-e23b-47f7-b6ce-3b8e57d98e88,"Chen, C.",SMAP RADAR PROCESSING AND RESULTS FROM CALIBRATION AND VALIDATION
e07022c1-53d2-4734-aba8-8512082fcab3,"Chen, Al",The science process for selecting the landing site for the 2020 Mars rover
0c7dc15a-7bc1-4a74-bff3-fa62d5148eaf,"Chen, L.",Experimental results from the ST7 mission on LISA Pathfinder
e017d774-f2dc-4621-b9c2-af18fd502c09,"Chen, P.",Demonstration of a near-IR line-referenced electro-optical laser frequency comb for precision radial velocity measurements in astronomy
7df7c202-8ce7-41ac-a071-24538e171276,"Reager, John Thomas",A methodology for evaluating evapotranspiration estimates at the watershed-scale using GRACE
7df7c202-8ce7-41ac-a071-24538e171276,"Reager, John Thomas",Toward hyper-resolution land-surface modeling: The effects of fine-scale topography and soil texture on CLM4.0 simulations over the Southwestern US
7df7c202-8ce7-41ac-a071-24538e171276,"Reager, John Thomas",Increases in the annual range of soil water storage at northern middle and high latitudes under global warming
7df7c202-8ce7-41ac-a071-24538e171276,"Reager, John Thomas",GRACE storage-runoff hystereses reveal the dynamics of regional watersheds
7df7c202-8ce7-41ac-a071-24538e171276,"Reager, John Thomas",Quantifying renewable groundwater stress with GRACE
7df7c202-8ce7-41ac-a071-24538e171276,"Reager, John Thomas",Assimilation of GRACE Terrestrial Water Storage Observations into a Land Surface Model for the Assessment of Regional Flood Potential
7df7c202-8ce7-41ac-a071-24538e171276,"Reager, John Thomas",A decade of sea level rise slowed by climate-driven hydrology
7df7c202-8ce7-41ac-a071-24538e171276,"Reager, John Thomas","Simulating Human Water Regulation: The Development of an Optimal Complexity, Climate-Adaptive Reservoir Management Model for an LSM"
7df7c202-8ce7-41ac-a071-24538e171276,"Reager, John Thomas",How well will the Surface Water and Ocean Topography (SWOT) mission observe global reservoirs?
7df7c202-8ce7-41ac-a071-24538e171276,"Reager, John Thomas",Remote detection of water management impacts on evapotranspiration in the Colorado River Basin
7df7c202-8ce7-41ac-a071-24538e171276,"Reager, John Thomas",Fate of water pumped from underground and contributions to sea-level rise
7df7c202-8ce7-41ac-a071-24538e171276,"Reager, John Thomas",SMAP observes flooding from land to sea: The Texas event of 2015
7df7c202-8ce7-41ac-a071-24538e171276,"Reager, John Thomas",Using GRACE to constrain precipitation amount over cold mountainous basins
7df7c202-8ce7-41ac-a071-24538e171276,"Reager, John Thomas",Characterizing Drought in India Using GRACE Observations of Terrestrial Water Storage Deficit
7df7c202-8ce7-41ac-a071-24538e171276,"Reager, John Thomas",Separating decadal global water cycle variability from sea level rise
7df7c202-8ce7-41ac-a071-24538e171276,"Reager, John Thomas",GRACE satellite observations reveal the severity of recent water over-consumption in the United States
7df7c202-8ce7-41ac-a071-24538e171276,"Reager, John Thomas",Satellite- and Reanalysis-Based Mass Balance Estimates of Global Continental Discharge (1993-2015)
7df7c202-8ce7-41ac-a071-24538e171276,"Reager, John Thomas",A Statistical Graphical Model of the California Reservoir System
7df7c202-8ce7-41ac-a071-24538e171276,"Reager, John Thomas",The sensitivity of US wildfire occurrence to pre-season soil moisture conditions across ecosystems
7df7c202-8ce7-41ac-a071-24538e171276,"Reager, John Thomas",Observation-Driven Estimation of the Spatial Variability of 20(th) Century Sea Level Rise
7df7c202-8ce7-41ac-a071-24538e171276,"Reager, John Thomas",Emerging trends in global freshwater availability
7df7c202-8ce7-41ac-a071-24538e171276,"Reager, John Thomas",On the Desiccation of the South Aral Sea Observed from Spaceborne Missions
7df7c202-8ce7-41ac-a071-24538e171276,"Reager, John Thomas",CYGNSS data map flood inundation during the 2017 Atlantic hurricane season
7df7c202-8ce7-41ac-a071-24538e171276,"Reager, John Thomas",GRACE-Based Estimates of Global Groundwater Depletion
7df7c202-8ce7-41ac-a071-24538e171276,"Reager, John Thomas",The Total Drainable Water Storage of the Amazon River Basin: A First Estimate Using GRACE
7df7c202-8ce7-41ac-a071-24538e171276,"Reager, John Thomas",Global sea-level budget 1993-present
7df7c202-8ce7-41ac-a071-24538e171276,"Reager, John Thomas","Water Column Stability and the Role of Velocity Shear on a Seasonally Stratified Shelf, Mississippi Bight, Northern Gulf of Mexico"
7df7c202-8ce7-41ac-a071-24538e171276,"Reager, John Thomas",Using GRACE to Estitmate Snowfall Accumulation and Assess Gauge Undercatch Corrections in High Latitudes
7df7c202-8ce7-41ac-a071-24538e171276,"Reager, John Thomas",What drives 20th century polar motion?
7df7c202-8ce7-41ac-a071-24538e171276,"Reager, John Thomas","Tracking sea surface salinity and dissolved oxygen on a river-influenced, seasonally stratified shelf, Mississippi Bight, northern Gulf of Mexico"
7df7c202-8ce7-41ac-a071-24538e171276,"Reager, John Thomas",Recent global decline in endorheic basin water storages
7df7c202-8ce7-41ac-a071-24538e171276,"Reager, John Thomas",A High-Resolution Data Assimilation Framework for Snow Water Equivalent Estimation across the Western United States and Validation with the Airborne Snow Observatory
7df7c202-8ce7-41ac-a071-24538e171276,"Reager, John Thomas",Utilizing combined deviations of precipitation and GRACE-based terrestrial water storage as a metric for drought characterization: A case study over major Indian river basins
7df7c202-8ce7-41ac-a071-24538e171276,"Reager, John Thomas",Amplitude Modulation of Seasonal Variability in Terrestrial Water Storage
7df7c202-8ce7-41ac-a071-24538e171276,"Reager, John Thomas",The Dominant Global Modes of Recent Internal Sea Level Variability
7df7c202-8ce7-41ac-a071-24538e171276,"Reager, John Thomas",Model-data fusion of hydrologic simulations and GRACE terrestrial water storage observations to estimate changes in water table depth
7df7c202-8ce7-41ac-a071-24538e171276,"Reager, John Thomas",Using GRACE in a streamflow recession to determine drainable water storage in the Mississippi River basin
7df7c202-8ce7-41ac-a071-24538e171276,"Reager, John Thomas",Analytical Propagation of Runoff Uncertainty Into Discharge Uncertainty Through a Large River Network
7df7c202-8ce7-41ac-a071-24538e171276,"Reager, John Thomas","Statistical Mapping of Freshwater Origin and Fate Signatures as Land/Ocean ""Regions of Influence"" in the Gulf of Mexico"
7df7c202-8ce7-41ac-a071-24538e171276,"Reager, John Thomas",An Open-Source Tool to Facilitate the Processing of GRACE Observations and GLDAS Outputs: An Evaluation in Bangladesh
7df7c202-8ce7-41ac-a071-24538e171276,"Reager, John Thomas",A novel approach to monitoring wetland dynamics using CYGNSS: Everglades case study
7df7c202-8ce7-41ac-a071-24538e171276,"Reager, John Thomas",Enhancing SWOT discharge assimilation through spatiotemporal correlations
7df7c202-8ce7-41ac-a071-24538e171276,"Reager, John Thomas",Asymmetric Response of Land Storage to ENSO Phase and Duration
7df7c202-8ce7-41ac-a071-24538e171276,"Reager, John Thomas",Investigating Relationship Between Soil Moisture and Precipitation Globally Using Remote Sensing Observations
7df7c202-8ce7-41ac-a071-24538e171276,"Reager, John Thomas",REDUCED UNCERTAINTIES FROM MULTIFREQUENCY CONSTRAINTS ON TERRESTRIAL CARBON AND WATER PROCESSES
c39b921e-0015-42ee-8b5d-2f8a6604612d,"Reager, John","Intercomparison of In-Situ and Remote Sensing Salinity Products in the Gulf of Mexico, a River-Influenced System"
217ab583-7aae-4272-ae6c-859005f9176a,"David, Cedric H.",Evaluation of Regional-Scale River Depth Simulations Using Various Routing Schemes within a Hydrometeorological Modeling Framework for the Preparation of the SWOT Mission
217ab583-7aae-4272-ae6c-859005f9176a,"David, Cedric H.",Enhanced fixed-size parallel speedup with the Muskingum method using a trans-boundary approach and a large subbasins approximation
217ab583-7aae-4272-ae6c-859005f9176a,"David, Cedric H.","A GIS FRAMEWORK FOR REGIONAL MODELING OF RIVERINE NITROGEN TRANSPORT: CASE STUDY, SAN ANTONIO AND GUADALUPE BASINS"
217ab583-7aae-4272-ae6c-859005f9176a,"David, Cedric H.","Simulating Human Water Regulation: The Development of an Optimal Complexity, Climate-Adaptive Reservoir Management Model for an LSM"
217ab583-7aae-4272-ae6c-859005f9176a,"David, Cedric H.",Continental patterns of submarine groundwater discharge reveal coastal vulnerabilities
217ab583-7aae-4272-ae6c-859005f9176a,"David, Cedric H.",A decade of RAPID-Reflections on the development of an open source geoscience code
217ab583-7aae-4272-ae6c-859005f9176a,"David, Cedric H.",SMAP observes flooding from land to sea: The Texas event of 2015
217ab583-7aae-4272-ae6c-859005f9176a,"David, Cedric H.",A HIGH-RESOLUTION NATIONAL-SCALE HYDROLOGIC FORECAST SYSTEM FROM A GLOBAL ENSEMBLE LAND SURFACE MODEL
217ab583-7aae-4272-ae6c-859005f9176a,"David, Cedric H.",CONTINENTAL-SCALE RIVER FLOW MODELING OF THE MISSISSIPPI RIVER BASIN USING HIGH-RESOLUTION NHDPLUS DATASET
217ab583-7aae-4272-ae6c-859005f9176a,"David, Cedric H.",Direct groundwater discharge and vulnerability to hidden nutrient loads along the Great Lakes coast of the United States
217ab583-7aae-4272-ae6c-859005f9176a,"David, Cedric H.",Towards Real-Time Continental Scale Streamflow Simulation in Continuous and Discrete Space
217ab583-7aae-4272-ae6c-859005f9176a,"David, Cedric H.","Development and evaluation of a physically-based lake level model for water resource management: A case study for Lake Buchanan, Texas"
217ab583-7aae-4272-ae6c-859005f9176a,"David, Cedric H.",Implementation of a vector-based river network routing scheme in the community WRF-Hydro modeling framework for flood discharge simulation
217ab583-7aae-4272-ae6c-859005f9176a,"David, Cedric H.",Global Estimates of River Flow Wave Travel Times and Implications for Low-Latency Satellite Data
217ab583-7aae-4272-ae6c-859005f9176a,"David, Cedric H.",Opportunities and Challenges in Computing Fresh Groundwater Discharge to Continental Coastlines: A Multimodel Comparison for the United States Gulf and Atlantic Coasts
217ab583-7aae-4272-ae6c-859005f9176a,"David, Cedric H.",A High-Resolution Data Assimilation Framework for Snow Water Equivalent Estimation across the Western United States and Validation with the Airborne Snow Observatory
217ab583-7aae-4272-ae6c-859005f9176a,"David, Cedric H.",Model-data fusion of hydrologic simulations and GRACE terrestrial water storage observations to estimate changes in water table depth
217ab583-7aae-4272-ae6c-859005f9176a,"David, Cedric H.",Fresh Submarine Groundwater Discharge to the Near-Global Coast
217ab583-7aae-4272-ae6c-859005f9176a,"David, Cedric H.",Using GRACE in a streamflow recession to determine drainable water storage in the Mississippi River basin
217ab583-7aae-4272-ae6c-859005f9176a,"David, Cedric H.",Analytical Propagation of Runoff Uncertainty Into Discharge Uncertainty Through a Large River Network
217ab583-7aae-4272-ae6c-859005f9176a,"David, Cedric H.",A systems approach to routing global gridded runoff through local high-resolution stream networks for flood early warning systems
217ab583-7aae-4272-ae6c-859005f9176a,"David, Cedric H.",Global Reconstruction of Naturalized River Flows at 2.94 Million Reaches
217ab583-7aae-4272-ae6c-859005f9176a,"David, Cedric H.",An Open-Source Tool to Facilitate the Processing of GRACE Observations and GLDAS Outputs: An Evaluation in Bangladesh
217ab583-7aae-4272-ae6c-859005f9176a,"David, Cedric H.",Enabling Stakeholder Decision-Making With Earth Observation and Modeling Data Using Tethys Platform
217ab583-7aae-4272-ae6c-859005f9176a,"David, Cedric H.",Evaluation of Available Global Runoff Datasets Through a River Model in Support of Transboundary Water Management in South and Southeast Asia
217ab583-7aae-4272-ae6c-859005f9176a,"David, Cedric H.",Enhancing SWOT discharge assimilation through spatiotemporal correlations
9283cab5-6203-4423-8e2f-f2194304c1c5,"David, Trevor J.","THE AGES OF EARLY-TYPE STARS: STROMGREN PHOTOMETRIC METHODS CALIBRATED, VALIDATED, TESTED, AND APPLIED TO HOSTS AND PROSPECTIVE HOSTS OF DIRECTLY IMAGED EXOPLANETS"
9283cab5-6203-4423-8e2f-f2194304c1c5,"David, Trevor J.",HII 2407: AN ECLIPSING BINARY REVEALED BY K2 OBSERVATIONS OF THE PLEIADES
9283cab5-6203-4423-8e2f-f2194304c1c5,"David, Trevor J.",K2 DISCOVERY OF YOUNG ECLIPSING BINARIES IN UPPER SCORPIUS: DIRECT MASS AND RADIUS DETERMINATIONS FOR THE LOWEST MASS STARS AND INITIAL CHARACTERIZATION OF AN ECLIPSING BROWN DWARF BINARY
9283cab5-6203-4423-8e2f-f2194304c1c5,"David, Trevor J.",NEW PLEIADES ECLIPSING BINARIES AND A HYADES TRANSITING SYSTEM IDENTIFIED BY K2
9283cab5-6203-4423-8e2f-f2194304c1c5,"David, Trevor J.",A Neptune-sized transiting planet closely orbiting a 5-10-million-year-old star
9283cab5-6203-4423-8e2f-f2194304c1c5,"David, Trevor J.",K2 DISCOVERS A BUSY BEE: AN UNUSUAL TRANSITING NEPTUNE FOUND IN THE BEEHIVE CLUSTER
9283cab5-6203-4423-8e2f-f2194304c1c5,"David, Trevor J.",A Transient Transit Signature Associated with the Young Star RIK-210
9283cab5-6203-4423-8e2f-f2194304c1c5,"David, Trevor J.",A Continuum of Accretion Burst Behavior in Young Stars Observed by K2
9283cab5-6203-4423-8e2f-f2194304c1c5,"David, Trevor J.",Orbiting Clouds of Material at the Keplerian Co-rotation Radius of Rapidly Rotating Low-mass WTTs in Upper Sco
9283cab5-6203-4423-8e2f-f2194304c1c5,"David, Trevor J.",New Low-mass Eclipsing Binary Systems in Praesepe Discovered by K2
9283cab5-6203-4423-8e2f-f2194304c1c5,"David, Trevor J.",K2-136: A Binary System in the Hyades Cluster Hosting a Neptune-sized Planet
9283cab5-6203-4423-8e2f-f2194304c1c5,"David, Trevor J.",More Rapidly Rotating PMS M Dwarfs with Light Curves Suggestive of Orbiting Clouds of Material
9283cab5-6203-4423-8e2f-f2194304c1c5,"David, Trevor J.",Three Small Planets Transiting the Bright Young Field Star K2-233
9283cab5-6203-4423-8e2f-f2194304c1c5,"David, Trevor J.",Rotation of Low-mass Stars in Upper Scorpius and rho Ophiuchus with K2
9283cab5-6203-4423-8e2f-f2194304c1c5,"David, Trevor J.",EPIC 203868608: A Low-mass Quadruple Star System in the Upper Scorpius OB Association
9283cab5-6203-4423-8e2f-f2194304c1c5,"David, Trevor J.",A 2 R-circle plus Planet Orbiting the Bright Nearby K Dwarf Wolf 503
9283cab5-6203-4423-8e2f-f2194304c1c5,"David, Trevor J.",Discovery of a Transiting Adolescent Sub-Neptune Exoplanet with K2
9283cab5-6203-4423-8e2f-f2194304c1c5,"David, Trevor J.",Discovery of delta Scuti Pulsations in the Young Hybrid Debris Disk Star HD 156623
9283cab5-6203-4423-8e2f-f2194304c1c5,"David, Trevor J.",Age Determination in Upper Scorpius with Eclipsing Binaries
9283cab5-6203-4423-8e2f-f2194304c1c5,"David, Trevor J.",A Warm Jupiter-sized Planet Transiting the Pre-main-sequence Star V1298 Tau
9283cab5-6203-4423-8e2f-f2194304c1c5,"David, Trevor J.",Wotan: Comprehensive Time-series Detrending in Python
9283cab5-6203-4423-8e2f-f2194304c1c5,"David, Trevor J.",Four Newborn Planets Transiting the Young Solar Analog V1298 Tau
934a8959-9ab2-4136-befe-b043bfa8096a,"David, Trevor",ROTATION IN THE PLEIADES WITH K2. III. SPECULATIONS ON ORIGINS AND EVOLUTION
934a8959-9ab2-4136-befe-b043bfa8096a,"David, Trevor",A Low-mass Exoplanet Candidate Detected by K2 Transiting the Praesepe M Dwarf JS 183
934a8959-9ab2-4136-befe-b043bfa8096a,"David, Trevor",A TESS Dress Rehearsal: Planetary Candidates and Variables from K2 Campaign 17
934a8959-9ab2-4136-befe-b043bfa8096a,"David, Trevor",Constraining the presence of giant planets in two-belt debris disc systems with VLT/SPHERE direct imaging and dynamical arguments
934a8959-9ab2-4136-befe-b043bfa8096a,"David, Trevor","The Rotational Evolution of Young, Binary M Dwarfs"
8fc97462-abb9-4067-a6b9-bf17bc96dad5,"David, Cedric",How Does the Unique Space-Time Sampling of the SWOT Mission Influence River Discharge Series Characteristics?
e6cfb3bb-6c7f-49a4-82cc-45d88cd769ab,"Ubelmann, Clement",Dynamic Interpolation of Sea Surface Height and Potential Applications for Future High-Resolution Altimetry Mapping
e6cfb3bb-6c7f-49a4-82cc-45d88cd769ab,"Ubelmann, Clement",Reconstructability of Three-Dimensional Upper-Ocean Circulation from SWOT Sea Surface Height Measurements
e6cfb3bb-6c7f-49a4-82cc-45d88cd769ab,"Ubelmann, Clement",The Challenge of Using Future SWOT Data for Oceanic Field Reconstruction
e6cfb3bb-6c7f-49a4-82cc-45d88cd769ab,"Ubelmann, Clement",Dynamic Mapping of Along-Track Ocean Altimetry: Method and Performance from Observing System Simulation Experiments
e6cfb3bb-6c7f-49a4-82cc-45d88cd769ab,"Ubelmann, Clement",An Efficient Way to Account for Observation Error Correlations in the Assimilation of Data from the Future SWOT High-Resolution Altimeter Mission
