PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
S	Brashears, T; Lubin, P; Turyshev, S; Shao, M; Zhang, QC		Taylor, EW; Cardimona, DA		Brashears, Travis; Lubin, Philip; Turyshev, Slava; Shao, Michael; Zhang, Qicheng			Solar Lens Mission Concept for Interstellar Exploration	NANOPHOTONICS AND MACROPHOTONICS FOR SPACE ENVIRONMENTS IX	Proceedings of SPIE		English	Proceedings Paper	SPIE Optics and Photonics Conference on Nanophotonics and Macrophotonics for Space Environments IX	AUG 10-11, 2015	San Diego, CA	SPIE		Solar gravity lens; directed energy; directed energy propulsion; mission concept; near-term mission		The long standing approach to space travel has been to incorporate massive on-board electronics, probes and propellants to achieve space exploration. This approach has led to many great achievements in science, but will never help to explore the interstellar medium. Fortunately, a paradigm shift is upon us in how a spacecraft is constructed and propelled. This paper describes a mission concept to get to our Sun's Gravity Lens at 550AU in less than 10 years. It will be done by using DE-STAR, a scalable solar-powered phased-array laser in Earth Orbit, as a directed energy photon drive of low-mass wafersats. [1] [2] [3] [4] [5] With recent technologies a complete mission can be placed on a wafer including, power from an embedded radio nuclear thermal generator (RTG), PV, laser communications, imaging, photon thrusters for attitude control and other sensors. As one example, a futuristic 200 MW laser array consisting of 1 - 10 kw meter scale sub elements with a 100m baseline can propel a 10 gram wafer scale spacecraft with a 3m laser sail to 60AU/Year. Directed energy propulsion of low-mass spacecraft gives us an opportunity to capture images of Alpha Centauri and its planets, detailed imaging of the cosmic microwave background, set up interstellar communications by using gravity lenses around nearby stars to boost signals from interstellar probes, and much more. This system offers a very large range of missions allowing hundreds of wafer scale payload launches per day to reach this cosmological data reservoir. Directed Energy Propulsion is the only current technology that can provide a near-term path to utilize our Sun's Gravity Lens.	[Brashears, Travis; Lubin, Philip; Zhang, Qicheng] Univ Santa Barbara, Dept Phys, Santa Barbara, CA 93106 USA; [Turyshev, Slava; Shao, Michael] NASA, Jet Prop Lab, Pasadena, CA 91109 USA	Brashears, T (corresponding author), Univ Santa Barbara, Dept Phys, Santa Barbara, CA 93106 USA.	trbrashears@gmail.com	Turyshev, Slava G/J-9286-2013	Turyshev, Slava/0000-0003-4255-9497				9	0	0	0	9	SPIE-INT SOC OPTICAL ENGINEERING	BELLINGHAM	1000 20TH ST, PO BOX 10, BELLINGHAM, WA 98227-0010 USA	0277-786X	1996-756X	978-1-62841-782-1	PROC SPIE			2015	9616								UNSP 96160A	10.1117/12.2189019			9	Astronomy & Astrophysics; Nanoscience & Nanotechnology; Optics	Astronomy & Astrophysics; Science & Technology - Other Topics; Optics	BE0OL	WOS:000366495300009					2020-09-15	
S	Bradley, CL; Kupinski, M; Diner, DJ; Xu, F; Chipman, RA		Shaw, JA; LeMaster, DA		Bradley, Christine L.; Kupinski, Meredith; Diner, David J.; Xu, Feng; Chipman, Russell A.			Spectral Invariance Hypothesis Study of Polarized Reflectance with Ground-Based Multiangle SpectroPolarimetric Imager (GroundMSPI)	POLARIZATION SCIENCE AND REMOTE SENSING VII	Proceedings of SPIE		English	Proceedings Paper	Conference on Polarization Science and Remote Sensing VII	AUG 11-12, 2015	San Diego, CA	SPIE		pBRF; pBRDF; land surface reflectance; spectrally neutral; spectral invariance; Multiangle SpectroPolarimetric Imager (MSPI)	AEROSOL PROPERTIES; LAND SURFACES; RETRIEVAL	Many models used to represent the boundary condition for the separation of atmospheric scattering from the surface reflectance in polarized remote sensing measurements assume that the polarized surface reflectance is spectrally neutral. The Spectral Invariance Hypothesis asserts that the magnitude and shape of the polarized bidirectional reflectance factor (pBRF) is equal for all wavelengths. In order to test this hypothesis, JPL's Ground-based Multiangle SpectroPolarimetric Imager (GroundMSPI) is used to measure polarization information of different outdoor surface types. GroundMSPI measures the linear polarization Stokes parameters (I, Q, U), at three wavelengths, 470 nm, 660 nm, and 865 nm. The camera is mounted on a two-axis gimbal to accurately select the view azimuth and elevation directions. On clear sky days we acquired day-long scans of scenes that contain various surface types such as grass, dirt, cement, brick, and asphalt and placed a Spectralon panel in the camera field of view to provide a reflectance reference. Over the course of each day, changing solar position in the sky provides a large range of scattering angles for this study. The polarized bidirectional reflectance factor (pBRF) is measured for the three wavelengths and the best fit slope of the spectral correlation is reported. This work reports the range of best fit slopes measured for five region types.	[Bradley, Christine L.; Kupinski, Meredith; Chipman, Russell A.] Univ Arizona, Coll Opt Sci, Tucson, AZ 85721 USA; [Diner, David J.; Xu, Feng] CALTECH, Jet Prop Lab, Pasadena, CA 91109 USA	Bradley, CL (corresponding author), Univ Arizona, Coll Opt Sci, 1630 E Univ Blvd, Tucson, AZ 85721 USA.	cbradley@optics.arizona.edu						14	8	8	1	8	SPIE-INT SOC OPTICAL ENGINEERING	BELLINGHAM	1000 20TH ST, PO BOX 10, BELLINGHAM, WA 98227-0010 USA	0277-786X	1996-756X	978-1-62841-779-1	PROC SPIE			2015	9613								96130U	10.1117/12.2187495			9	Remote Sensing; Optics	Remote Sensing; Optics	BE0OP	WOS:000366497500025					2020-09-15	
S	Kupinski, M; Bradley, C; Diner, D; Xu, F; Chipman, R		Shaw, JA; LeMaster, DA		Kupinski, Meredith; Bradley, Christine; Diner, David; Xu, Feng; Chipman, Russell			Applying a Microfacet Model to Polarized Light Scattering Measurements of the Earth's Surface	POLARIZATION SCIENCE AND REMOTE SENSING VII	Proceedings of SPIE		English	Proceedings Paper	Conference on Polarization Science and Remote Sensing VII	AUG 11-12, 2015	San Diego, CA	SPIE		Land surface; reflection models; polarized light scattering; p-BRDF; Bidirectional Reflectance Distribution Matrix (BRDM); Bidirectional Polarized reflectance Distribution Function (BPDF); Multiangle SpectroPolarimetric Imager (MSPI)	LAND SURFACES; REFLECTION; AEROSOL	Representative examples from three-years of measurements from JPL's Ground-based Multiangle SpectroPolarimetric Imager (Ground-MSPI)[1] are compared to a model for the surface polarized bidirectional reflectance distribution matrix (BRDM). Ground-MSPI is an eight-band spectropolarimetric camera mounted on a rotating gimbal to acquire pushbroom imagery of outdoor landscapes. The camera uses a photoelastic-modulator-based polarimetric imaging technique to measure linear Stokes parameters in three wavebands (470, 660, and 865 nm) with a +/-0.005 uncertainty in degree of linear polarization (DoLP). Comparisons between MSPI measurements, BRDM models, and common modifications to the model are made over a range of scattering angles determined from a fixed viewing geometry and varying sun positions over time. The BRDM model is comprised of a volumetric reflection term plus a specular reflection term of Fresnel-reflecting micro-facets. We consider modifications to this model using a shadowing function and two different micro-facet scattering density functions. We report the root-mean-square error (RMSE) between the Ground-MSPI measurements and BRDM model. The BRDM model predicts an angle of the linear polarization (AoLP) that is perpendicular to the scattering plane. This is usually, but not always, observed in Ground-MSPI measurements and in this work we offer explanations for some of the deviations from the model.	[Kupinski, Meredith; Bradley, Christine; Chipman, Russell] Univ Arizona, Coll Opt Sci, Tucson, AZ 85721 USA; [Diner, David; Xu, Feng] CALTECH, Jet Prop Lab, Pasadena, CA 91109 USA	Kupinski, M (corresponding author), Univ Arizona, Coll Opt Sci, 1630 E Univ Blvd, Tucson, AZ 85721 USA.	meredith@optics.arizona.edu						31	6	6	0	8	SPIE-INT SOC OPTICAL ENGINEERING	BELLINGHAM	1000 20TH ST, PO BOX 10, BELLINGHAM, WA 98227-0010 USA	0277-786X	1996-756X	978-1-62841-779-1	PROC SPIE			2015	9613								96130T	10.1117/12.2188207			11	Remote Sensing; Optics	Remote Sensing; Optics	BE0OP	WOS:000366497500024					2020-09-15	
J	Owhadi, H; Scovel, C; Sullivan, T				Owhadi, Houman; Scovel, Clint; Sullivan, Tim			On the Brittleness of Bayesian Inference	SIAM REVIEW			English	Article						Bayesian inference; misspecification; robustness; uncertainty quantification; optimal uncertainty quantification; Bayesian sensitivity analysis	GAUSSIAN WHITE-NOISE; VON MISES PHENOMENON; THEOREM; ROBUSTNESS; MISSPECIFICATION; PARAMETERS; MODELS	With the advent of high-performance computing, Bayesian methods are becoming increasingly popular tools for the quantification of uncertainty throughout science and industry. Since these methods can impact the making of sometimes critical decisions in increasingly complicated contexts, the sensitivity of their posterior conclusions with respect to the underlying models and prior beliefs is a pressing question to which there currently exist positive and negative answers. We report new results suggesting that, although Bayesian methods are robust when the number of possible outcomes is finite or when only a finite number of marginals of the data-generating distribution are unknown, they could be generically brittle when applied to continuous systems (and their discretizations) with finite information on the data-generating distribution. If closeness is defined in terms of the total variation (TV) metric or the matching of a finite system of generalized moments, then (1) two practitioners who use arbitrarily close models and observe the same (possibly arbitrarily large amount of) data may reach opposite conclusions; and (2) any given prior and model can be slightly perturbed to achieve any desired posterior conclusion. The mechanism causing brittleness/robustness suggests that learning and robustness are antagonistic requirements, which raises the possibility of a missing stability condition when using Bayesian inference in a continuous world under finite information.	[Owhadi, Houman] CALTECH, Dept Comp & Math Sci, Pasadena, CA 91125 USA; [Scovel, Clint] CALTECH, Dept Comp & Math Sci, Pasadena, CA 91125 USA; [Sullivan, Tim] Univ Warwick, Inst Math, Coventry CV4 7AL, W Midlands, England	Owhadi, H (corresponding author), CALTECH, Dept Comp & Math Sci, Pasadena, CA 91125 USA.	owhadi@caltech.edu; clintscovel@gmail.com; tim.sullivan@warwick.ac.uk		Sullivan, Tim/0000-0003-4081-8301	Air Force Office of Scientific ResearchUnited States Department of DefenseAir Force Office of Scientific Research (AFOSR) [FA9550-12-1-0389]	The authors gratefully acknowledge support for this work from the Air Force Office of Scientific Research under award FA9550-12-1-0389 (Scientific Computation of Optimal Statistical Estimators). They thank P. Diaconis, D. Mayo, P. Stark, and L. Wasserman for stimulating discussions and relevant references and pointers. They thank the anonymous referees for valuable comments and suggestions.		61	11	11	0	2	SIAM PUBLICATIONS	PHILADELPHIA	3600 UNIV CITY SCIENCE CENTER, PHILADELPHIA, PA 19104-2688 USA	0036-1445	1095-7200		SIAM REV	SIAM Rev.		2015	57	4					566	582		10.1137/130938633			17	Mathematics, Applied	Mathematics	CY8FY	WOS:000366645400003		Green Accepted, Other Gold, Green Published			2020-09-15	
S	Chutjian, A; El Ghazaly, MOA; Mahapatra, DP; Moradmand, A		Diaz, C; Rabadan, I; Garcia, G; Mendez, L; Martin, F		Chutjian, A.; El Ghazaly, M. O. A.; Mahapatra, D. P.; Moradmand, A.			Electrostatic Storage Ring for Physics and Space Studies	XXIX INTERNATIONAL CONFERENCE ON PHOTONIC, ELECTRONIC, AND ATOMIC COLLISIONS (ICPEAC2015), PTS 1-12	Journal of Physics Conference Series		English	Proceedings Paper	29th International Conference on Photonic, Electronic, and Atomic Collisions (ICPEAC)	JUL 22-28, 2015	Toledo, SPAIN	Univ Autonoma Madrid, Consejo Super Investigaciones Cient				An electrostatic ion storage ring is being designed at JPL for application to present and future needs in solar/stellar physics, planet/exoplanet atmospheres, circumstellar clouds, and the interstellar medium.	[Chutjian, A.; El Ghazaly, M. O. A.; Mahapatra, D. P.; Moradmand, A.] CALTECH, Jet Prop Lab, Astrophys & Space Sci Sect, Pasadena, CA 91109 USA; [Mahapatra, D. P.] Utkal Univ, Dept Phys, Bhubaneswar 751004, Orissa, India	Chutjian, A (corresponding author), CALTECH, Jet Prop Lab, Astrophys & Space Sci Sect, 4800 Oak Grove Dr, Pasadena, CA 91109 USA.	ara.chutjian@jpl.nasa.gov; mohamed.el.ghazaly@jpl.nasa.gov; durga.p.mahapatra@jpl.nasa.gov; ali.moradmand@jpl.nasa.gov						6	0	0	0	2	IOP PUBLISHING LTD	BRISTOL	DIRAC HOUSE, TEMPLE BACK, BRISTOL BS1 6BE, ENGLAND	1742-6588	1742-6596		J PHYS CONF SER			2015	635								032099	10.1088/1742-6596/635/3/032099			1	Engineering, Electrical & Electronic; Optics; Physics, Multidisciplinary	Engineering; Optics; Physics	BE0NP	WOS:000366407000221		Bronze			2020-09-15	
S	Defrance, P; El Ghazaly, MOA; Jureta, JJ		Diaz, C; Rabadan, I; Garcia, G; Mendez, L; Martin, F		Defrance, P.; El Ghazaly, M. O. A.; Jureta, J. J.			Electron Impact Ionization and Dissociation of N-3(+)	XXIX INTERNATIONAL CONFERENCE ON PHOTONIC, ELECTRONIC, AND ATOMIC COLLISIONS (ICPEAC2015), PTS 1-12	Journal of Physics Conference Series		English	Proceedings Paper	29th International Conference on Photonic, Electronic, and Atomic Collisions (ICPEAC)	JUL 22-28, 2015	Toledo, SPAIN	Univ Autonoma Madrid, Consejo Super Investigaciones Cient				Absolute cross sections for electron impact ionization and dissociation of N-3(+) ions have been measured in a crossed-beams apparatus. In this experiment, three product ions were collected separately: N-3(2+), N+ and N-2(+). The single ionization process (formation of N-3(2+)) shows a threshold around 22 eV with a maximum cross section of (1.61 +/- 0.01) x 10(-17) cm(2) at 120 eV. The two dissociative reactions leading to N+ and N-2(+) fragments are also analyzed in detail.	[Defrance, P.; El Ghazaly, M. O. A.; Jureta, J. J.] Catholic Univ Louvain, IMCN, B-1348 Louvain, Belgium; [El Ghazaly, M. O. A.; Jureta, J. J.] CALTECH, Jet Prop Lab, Astrophys & Space Sci Sect, Pasadena, CA 91109 USA; [Jureta, J. J.] Univ Belgrade, Inst Phys, Belgrade 11081, Serbia	Defrance, P (corresponding author), Catholic Univ Louvain, IMCN, Chemin Cyclotron 2, B-1348 Louvain, Belgium.	mohamed.el.ghazaly@jpl.nasa.gov						3	0	0	0	2	IOP PUBLISHING LTD	BRISTOL	DIRAC HOUSE, TEMPLE BACK, BRISTOL BS1 6BE, ENGLAND	1742-6588			J PHYS CONF SER			2015	635								072074	10.1088/1742-6596/635/7/072074			1	Engineering, Electrical & Electronic; Optics; Physics, Multidisciplinary	Engineering; Optics; Physics	BE0NP	WOS:000366407000418		Bronze			2020-09-15	
S	El Ghazaly, MOA		Diaz, C; Rabadan, I; Garcia, G; Mendez, L; Martin, F		El Ghazaly, Mohamed O. A.			ELASR- an ELectrostAtic Storage Ring in Riyadh for Atomic Collisions	XXIX INTERNATIONAL CONFERENCE ON PHOTONIC, ELECTRONIC, AND ATOMIC COLLISIONS (ICPEAC2015), PTS 1-12	Journal of Physics Conference Series		English	Proceedings Paper	29th International Conference on Photonic, Electronic, and Atomic Collisions (ICPEAC)	JUL 22-28, 2015	Toledo, SPAIN	Univ Autonoma Madrid, Consejo Super Investigaciones Cient				A new ELectrostAtic Storage Ring (ELASR) is being built at the King Abdulaziz City for Science and Technology (KACST), in Riyadh, Saudi Arabia. ELASR was designed to be the core of the new laboratory for atomic and molecular collisions at KACST. ELASR has been assembled, mounted and vacuum-tested. It is currently undergoing commissioning.	[El Ghazaly, Mohamed O. A.] CALTECH, Jet Prop Lab, Astrophys & Space Sci Sect, Pasadena, CA 91109 USA; [El Ghazaly, Mohamed O. A.] King Abdulaziz City Sci & Technol, Riyadh 1442, Saudi Arabia	El Ghazaly, MOA (corresponding author), CALTECH, Jet Prop Lab, Astrophys & Space Sci Sect, 4800 Oak Grove Dr, Pasadena, CA 91109 USA.	mohamed.el.ghazaly@jpl.nasa.gov						6	0	0	0	0	IOP PUBLISHING LTD	BRISTOL	DIRAC HOUSE, TEMPLE BACK, BRISTOL BS1 6BE, ENGLAND	1742-6588			J PHYS CONF SER			2015	635								UNSP 032098	10.1088/1742-6596/635/3/032098			1	Engineering, Electrical & Electronic; Optics; Physics, Multidisciplinary	Engineering; Optics; Physics	BE0NP	WOS:000366407000220		Other Gold			2020-09-15	
S	Machacek, JR; Mahapatra, DP; Schultz, DR; Ralchenko, Y; Moradmand, A; El Ghazaly, MOA; Chutjian, A		Diaz, C; Rabadan, I; Garcia, G; Mendez, L; Martin, F		Machacek, J. R.; Mahapatra, D. P.; Schultz, D. R.; Ralchenko, Yu; Moradmand, A.; El Ghazaly, M. O. A.; Chutjian, A.			Measurements and Theoretical Predictions of Charge Exchange Cross Sections and Emission Spectra for O6+ with H2O, CO, CO2, CH4, N-2, NO, N2O and Ar	XXIX INTERNATIONAL CONFERENCE ON PHOTONIC, ELECTRONIC, AND ATOMIC COLLISIONS (ICPEAC2015), PTS 1-12	Journal of Physics Conference Series		English	Proceedings Paper	29th International Conference on Photonic, Electronic, and Atomic Collisions (ICPEAC)	JUL 22-28, 2015	Toledo, SPAIN	Univ Autonoma Madrid, Consejo Super Investigaciones Cient				Relevant to modeling and understanding X-ray emission from cometary and planetary atmospheres, total charge-exchange cross sections for 1.17 and 2.33 keV/u O6+ ions colliding with H2O, CO, CO2, CH4, N-2, NO, N2O, and Ar have been measured and calculated for the processes of single, double, and triple exchanges. Synthetic emission spectra spanning the X-ray, UV, and visible ranges have also been calculated, based on theoretical treatment of the transfer of between one and six electrons from the target neutral to the projectile ion, followed by radiative and non-radiative decay of the resulting highly-excited projectile states.	[Machacek, J. R.] Australian Natl Univ, Positron Phys Grp, Canberra, ACT 2601, Australia; [Mahapatra, D. P.; Moradmand, A.; El Ghazaly, M. O. A.; Chutjian, A.] CALTECH, Jet Prop Lab, Astrophys & Space Sci Sect, Pasadena, CA 91109 USA; [Mahapatra, D. P.] Utkal Univ, Dept Phys, Bhubaneswar 751004, Orissa, India; [Schultz, D. R.] Univ N Texas, Dept Phys, Denton, TX 76203 USA; [Ralchenko, Yu] NIST, Atom Spect Grp, Gaithersburg, MD 20899 USA	Machacek, JR (corresponding author), Australian Natl Univ, Positron Phys Grp, GPO Box 4, Canberra, ACT 2601, Australia.	david.schultz@unt.edu; ara.chutjian@jpl.nasa.gov	Machacek, Joshua R/A-5316-2011; Ralchenko, Yuri/E-9297-2016	Machacek, Joshua R/0000-0002-1404-7323; Ralchenko, Yuri/0000-0003-0083-9554				5	0	0	0	8	IOP PUBLISHING LTD	BRISTOL	DIRAC HOUSE, TEMPLE BACK, BRISTOL BS1 6BE, ENGLAND	1742-6588			J PHYS CONF SER			2015	635								022076	10.1088/1742-6596/635/2/022076			1	Engineering, Electrical & Electronic; Optics; Physics, Multidisciplinary	Engineering; Optics; Physics	BE0NP	WOS:000366407000107		Bronze			2020-09-15	
S	Tiessen, CJ; Hein, JD; Trocchi, JA; Kedzierski, W; McConkey, JW		Diaz, C; Rabadan, I; Garcia, G; Mendez, L; Martin, F		Tiessen, C. J.; Hein, J. D.; Trocchi, J. A.; Kedzierski, W.; McConkey, J. W.			Dissociative Excitation of Thymine in the VUV.	XXIX INTERNATIONAL CONFERENCE ON PHOTONIC, ELECTRONIC, AND ATOMIC COLLISIONS (ICPEAC2015), PTS 1-12	Journal of Physics Conference Series		English	Proceedings Paper	29th International Conference on Photonic, Electronic, and Atomic Collisions (ICPEAC)	JUL 22-28, 2015	Toledo, SPAIN	Univ Autonoma Madrid, Consejo Super Investigaciones Cient				Dissociative excitation of thymine into excited atomic fragments has been studied in the electron impact energy range from threshold to 435 eV. The main features in the spectrum are the H Lyman series lines.	[Tiessen, C. J.; Hein, J. D.; Trocchi, J. A.; Kedzierski, W.; McConkey, J. W.] Univ Windsor, Dept Phys, Windsor, ON N9B 3P4, Canada; [Hein, J. D.] CALTECH, Jet Prop Lab, Pasadena, CA 91109 USA	Tiessen, CJ (corresponding author), Univ Windsor, Dept Phys, Windsor, ON N9B 3P4, Canada.							2	1	1	0	1	IOP PUBLISHING LTD	BRISTOL	DIRAC HOUSE, TEMPLE BACK, BRISTOL BS1 6BE, ENGLAND	1742-6588			J PHYS CONF SER			2015	635								072006	10.1088/1742-6596/635/7/072006			1	Engineering, Electrical & Electronic; Optics; Physics, Multidisciplinary	Engineering; Optics; Physics	BE0NP	WOS:000366407000357		Bronze			2020-09-15	
S	Vogel, P		Kearns, E; Feldman, G		Vogel, Petr			How difficult it would be to detect Cosmic Neutrino Background?	XXVI INTERNATIONAL CONFERENCE ON NEUTRINO PHYSICS AND ASTROPHYSICS (NEUTRINO 2014)	AIP Conference Proceedings		English	Proceedings Paper	26th International Conference on Neutrino Physics and Astrophysics (Neutrino)	JAN 02-07, 2014	Boston Univ, Boston, MA	M I T, Harward Univ, Tufts Univ	Boston Univ	Cosmology; relic neutrinos		Possible ways of detecting the cosmic neutrino background are described and their difficulties discussed. Among them, the capture on the radioactive tritium nuclei is challenging, but perhaps doable. The principal difficulty is the need for the combination of a very strong source and very good detector resolution. It is argued that if it turns out that the neutrino masses follow the degenerate scenario, i.e. if m(nu) >= 0.1 eV for all three massive neutrinos, then it is important to devote a substantial effort to develop a realistic detection experiment.	[Vogel, Petr] CALTECH, Kellog Lab 106 38, Pasadena, CA 91125 USA	Vogel, P (corresponding author), CALTECH, Kellog Lab 106 38, Pasadena, CA 91125 USA.			Vogel, Petr/0000-0003-0587-5466				29	6	6	0	0	AMER INST PHYSICS	MELVILLE	2 HUNTINGTON QUADRANGLE, STE 1NO1, MELVILLE, NY 11747-4501 USA	0094-243X		978-0-7354-1313-9	AIP CONF PROC			2015	1666								UNSP 140003	10.1063/1.4915587			8	Astronomy & Astrophysics; Physics, Applied	Astronomy & Astrophysics; Physics	BE0NM	WOS:000366402800039		Green Accepted			2020-09-15	
S	Barman, S; Ligett, K; Piliouras, G		Hoefer, M		Barman, Siddharth; Ligett, Katrina; Piliouras, Georgios			Approximating Nash Equilibria in Tree Polymatrix Games	ALGORITHMIC GAME THEORY, SAGT 2015	Lecture Notes in Computer Science		English	Proceedings Paper	8th International Symposium on Algorithmic Game Theory (SAGT)	SEP 28-30, 2015	Saarbrucken, GERMANY					We develop a quasi-polynomial time Las Vegas algorithm for approximating Nash equilibria in polymatrix games over trees, under a mild renormalizing assumption. Our result, in particular, leads to an expected polynomial-time algorithm for computing approximate Nash equilibria of tree polymatrix games in which the number of actions per player is a fixed constant. Further, for trees with constant degree, the running time of the algorithm matches the best known upper bound for approximating Nash equilibria in bimatrix games (Lipton, Markakis, and Mehta 2003). Notably, this work closely complements the hardness result of Rubinstein (2015), which establishes the inapproximability of Nash equilibria in polymatrix games over constant-degree bipartite graphs with two actions per player.	[Barman, Siddharth; Ligett, Katrina] CALTECH, Pasadena, CA 91125 USA; [Piliouras, Georgios] Singapore Univ Technol & Design, Singapore, Singapore	Barman, S (corresponding author), CALTECH, Pasadena, CA 91125 USA.	barman@caltech.edu; katrina@caltech.edu; georgios@sutd.edu.sg						18	5	5	0	1	SPRINGER INTERNATIONAL PUBLISHING AG	CHAM	GEWERBESTRASSE 11, CHAM, CH-6330, SWITZERLAND	0302-9743	1611-3349	978-3-662-48433-3; 978-3-662-48432-6	LECT NOTES COMPUT SC			2015	9347						285	296		10.1007/978-3-662-48433-3_22			12	Computer Science, Theory & Methods	Computer Science	BE0FN	WOS:000365955500022		Green Accepted			2020-09-15	
S	Xu, YJ; Ligett, K		Hoefer, M		Xu, Yunjian; Ligett, Katrina			Commitment in First-Price Auctions	ALGORITHMIC GAME THEORY, SAGT 2015	Lecture Notes in Computer Science		English	Proceedings Paper	8th International Symposium on Algorithmic Game Theory (SAGT)	SEP 28-30, 2015	Saarbrucken, GERMANY						[Xu, Yunjian] Singapore Univ Technol & Design, Engn Syst & Design, Singapore, Singapore; [Ligett, Katrina] CALTECH, Comp & Math Sci, Pasadena, CA 91125 USA; [Ligett, Katrina] CALTECH, Div Humanities & Social Sci, Pasadena, CA 91125 USA	Xu, YJ (corresponding author), Singapore Univ Technol & Design, Engn Syst & Design, Singapore, Singapore.	xuyunijian@gmail.com						0	1	1	0	2	SPRINGER INT PUBLISHING AG	CHAM	GEWERBESTRASSE 11, CHAM, CH-6330, SWITZERLAND	0302-9743		978-3-662-48433-3; 978-3-662-48432-6	LECT NOTES COMPUT SC			2015	9347						299	299		10.1007/978-3-662-48433-3_23			1	Computer Science, Theory & Methods	Computer Science	BE0FN	WOS:000365955500023		Bronze, Green Accepted			2020-09-15	
S	Sharir, M; Sheffer, A; Solomon, N		Bansal, N; Finocchi, I		Sharir, Micha; Sheffer, Adam; Solomon, Noam			Incidences with Curves in R-d	ALGORITHMS - ESA 2015	Lecture Notes in Computer Science		English	Proceedings Paper	23rd Annual European Symposium on Algorithms (ESA) as part of ALGO Conference	SEP 14-16, 2015	Patras, GREECE				POINTS	We prove that the number of incidences between m points and n bounded-degree curves with k degrees of freedom in R-d is I (P, C) - O(m(k/dk-d+1+epsilon) n(dk-d/dk-d+1) + Sigma(d-1)(j=2) m(k/jk-j+1) +epsilon n(d)j - 1)(k - 1)/n(d - 1)(jk - j +1) (d- j) (k - 1) (d - j) (jk - j+ 1)) m + n), where the constant of proportionality depends on k, epsilon and d, for any epsilon > 0, provided that no j-dimensional surface of degree c(j) (k, d, epsilon), a constant parameter depending on k, d, j, and epsilon, contains more than q(j) input curves, and that the q(j)'s satisfy certain mild conditions. This bound generalizes a recent result of Sharir and Solomon [20] concerning point-line incidences in four dimensions (where d = 4 and k = 2), and partly generalizes a recent result of Guth [8] (as well as the earlier bound of Guth and Katz [10]) in three dimensions (Guth's three-dimensional bound has a better dependency on q). It also improves a recent d-dimensional general incidence bound by Fox, Pach, Sheffer, Suk, and Zahl [7], in the special case of incidences with algebraic curves. Our results are also related to recent works by Dvir and Gopi [4] and by Hablicsek and Scherr [11] concerning rich lines in high-dimensional spaces.	[Sharir, Micha; Solomon, Noam] Tel Aviv Univ, Blavatnik Sch Comp Sci, IL-69978 Tel Aviv, Israel; [Sheffer, Adam] CALTECH, Dept Math, Pasadena, CA 91125 USA	Sharir, M (corresponding author), Tel Aviv Univ, Blavatnik Sch Comp Sci, IL-69978 Tel Aviv, Israel.	michas@post.tau.ac.il; adamsh@gmail.coml; noamsolomon@post.tau.ac.il						29	0	0	0	0	SPRINGER INTERNATIONAL PUBLISHING AG	CHAM	GEWERBESTRASSE 11, CHAM, CH-6330, SWITZERLAND	0302-9743	1611-3349	978-3-662-48350-3; 978-3-662-48349-7	LECT NOTES COMPUT SC			2015	9294						977	988		10.1007/978-3-662-48350-3_81			12	Computer Science, Software Engineering; Computer Science, Theory & Methods	Computer Science	BE0LD	WOS:000366210300083					2020-09-15	
