_id,name,raw_names,affiliations,addresses,publications
c077b2ed-1fa7-4f70-bb71-01bec3baa6a4,"Malaska, Michael J.","['Malaska, M. J.', 'Malaska, Michael J.']",['JPL'],"['CALTECH, Jet Prop Lab, Pasadena, CA USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, NASA, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'Jet Prop Lab, Pasadena, CA 91109 USA', 'NASA, Jet Prop Lab, Pasadena, CA 91109 USA']","['WOS:000373249000017', 'WOS:000431370400001', 'WOS:000432763100010', 'WOS:000388545500018', 'WOS:000373249000014', 'WOS:000373249000007', 'WOS:000373249000012', 'WOS:000503918800016', 'WOS:000477616200024', 'WOS:000487541500014', 'WOS:000398162800011', 'WOS:000427479000010', 'WOS:000398651400007', 'WOS:000431121100002', 'WOS:000419102400007', 'WOS:000372517200007', 'WOS:000373651800026', 'WOS:000356631300016', 'WOS:000373249000013', 'WOS:000373249000034', 'WOS:000471118000005']"
fe85c304-07f0-4cdb-ad59-9d47b620d9a5,"Malaska, M.","['Malaska, M.']",['JPL'],"['CALTECH, Jet Prop Lab, Pasadena, CA USA']",['WOS:000414507300016']
6bc37915-d03e-4302-ae73-4e676adf6c9b,"Janssen, Michael A.","['Janssen, M. A.', 'Janssen, Michael A.']",['JPL'],"['Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA USA']","['WOS:000408379000014', 'WOS:000403734700002', 'WOS:000373249000004', 'WOS:000372517200007', 'WOS:000411702400001', 'WOS:000481648203083', 'WOS:000373249000012', 'WOS:000388374903084', 'WOS:000373249000013', 'WOS:000373249000034', 'WOS:000443129500004', 'WOS:000455071300040', 'WOS:000385478100023', 'WOS:000387795400014', 'WOS:000460367200040']"
170d0fe7-d30a-4d7f-b3e1-1669c9638bd0,"Janssen, M.","['Janssen, M.']",['JPL'],"['NASA, Jet Prop Lab, Pasadena, CA USA', 'CALTECH, Jet Prop Lab, Pasadena, CA USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91108 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91125 USA']","['WOS:000460367200073', 'WOS:000404131900028', 'WOS:000365072200061', 'WOS:000401957900033', 'WOS:000404131900034', 'WOS:000365072200065', 'WOS:000427479000010']"
d6d2b1fe-6993-4724-b772-7d19134ce1cc,"Janssen, Michael","['Janssen, Michael']",['JPL'],"['CALTECH, Jet Prop Lab, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91125 USA']","['WOS:000434273300041', 'WOS:000358101300006', 'WOS:000348225800034', 'WOS:000365072200060', 'WOS:000451039802038', 'WOS:000404382600009']"
2e5e0a34-c872-41e2-baf2-84daf11ef149,"Inanlou, Farzad","['Inanlou, Farzad']",['JPL'],"['JPL, Pasadena, CA 91109 USA', 'NASA, Jet Prop Lab, Pasadena, CA 91109 USA']","['WOS:000372012000011', 'WOS:000396404500076']"
aba32bfc-5f55-4d97-81f1-4efedc7eeecd,"Velicogna, Isabella","['Velicogna, Isabella']",['JPL'],"['Jet Prop Lab, Pasadena, CA USA', 'CALTECH, Jet Prop Lab, Pasadena, CA USA', 'JPL, Pasadena, CA USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'Jet Prop Lab, Pasadena, CA 91109 USA']","['WOS:000451733800148', 'WOS:000435857300003', 'WOS:000371488300004', 'WOS:000407080100083', 'WOS:000459944400123', 'WOS:000407715000004', 'WOS:000489101500038', 'WOS:000411702400033', 'WOS:000374702300006', 'WOS:000442951600001', 'WOS:000457935600074', 'WOS:000442582100029', 'WOS:000445612500050', 'WOS:000406040200014', 'WOS:000370040100034', 'WOS:000386001800001', 'WOS:000390735900043', 'WOS:000383827800020', 'WOS:000505394400030', 'WOS:000417671000020', 'WOS:000460902200063', 'WOS:000491091900001', 'WOS:000400902100001']"
12586c5c-745c-4356-8653-66cbe7597c0c,"Velicogna, I.","['Velicogna, I.', 'Velicogna, I']",['JPL'],"['CALTECH, Jet Prop Lab, Pasadena, CA USA']","['WOS:000374697200041', 'WOS:000367286300031', 'WOS:000481444700013', 'WOS:000358111900001']"
1b3c4006-6076-4b18-90d1-9d0f96755b32,"Gudipati, Murthy S.","['Gudipati, Murthy S.', 'Gudipati, M. S.']",['JPL'],"['CALTECH, Jet Prop Lab, Sci Div, Pasadena, CA 91125 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA USA', 'CALTECH, Sci Div, Jet Prop Lab, 4800 Oak Grove Dr Mail Stop 183-301, Pasadena, CA 91109 USA', 'CALTECH, NASA, Jet Prop Lab, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, Ice Spect Lab, Div Sci, Pasadena, CA 91109 USA', 'NASA JPL, Pasadena, CA USA', 'CALTECH, Jet Prop Lab, Div Sci, Mail Stop 18-301,4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, Div Sci, Pasadena, CA 91109 USA', 'CALTECH, Div Sci, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, Sci Div, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, Div Sci, 4800 Oak Grove Dr, Pasadena, CA 91109 USA']","['WOS:000374617100003', 'WOS:000456279400007', 'WOS:000390254300046', 'WOS:000460713400008', 'WOS:000409394800007', 'WOS:000357502600123', 'WOS:000377534200010', 'WOS:000371740900260', 'WOS:000460367200029', 'WOS:000436594300055', 'WOS:000444411900010', 'WOS:000434357700019', 'WOS:000351557300046', 'WOS:000412998300007', 'WOS:000349236900066', 'WOS:000457181200012', 'WOS:000368354800040']"
c95c13fe-b94c-4cbe-84e8-76c6980e67ab,"Gudipati, Murthy","['Gudipati, Murthy']",['JPL'],"['CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, Sci Div, Ice Spect Lab, Pasadena, CA 91109 USA']","['WOS:000419980900013', 'WOS:000377534200007']"
ffa2d08e-ccde-4fd4-99cb-969dd721d846,"Gudipati, M.","['Gudipati, M.']",['JPL'],"['NASA, Jet Prop Lab, Pasadena, CA 91109 USA']",['WOS:000348225800031']
f525b277-ed06-4ffa-9cca-72ffa953ab90,"Witek, Marcin L.","['Witek, Marcin L.']",['JPL'],"['CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91125 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA USA']","['WOS:000486892500001', 'WOS:000423021700001', 'WOS:000370471800019', 'WOS:000426789800003', 'WOS:000370391800002']"
2861cad3-1c86-4f8a-99ce-d9ad17f31a42,"Witek, Marcin","['Witek, Marcin']",['JPL'],"['CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91125 USA']",['WOS:000477800000039']
33f54321-e5e8-4cb2-90fb-16934e9cdc0a,"Teixeira, Joao","['Teixeira, Joao']","['JPL', 'Caltech']","['CALTECH, Pasadena, CA 91125 USA', 'CALTECH, Jet Prop Lab, Sect 3243,4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr M-S 233-300, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91125 USA', 'Jet Prop Lab, Pasadena, CA USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'CALTECH, Dept Environm Sci & Engn, Pasadena, CA 91125 USA', 'CALTECH, Jet Prop Lab, NASA, Pasadena, CA 91125 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91125 USA', 'Jet Prop Lab, Pasadena, CA 91109 USA']","['WOS:000428700100007', 'WOS:000477989200001', 'WOS:000407329400006', 'WOS:000431696300002', 'WOS:000412064400010', 'WOS:000392813100004', 'WOS:000449466600001', 'WOS:000422954700016', 'WOS:000399756400002', 'WOS:000370391800002', 'WOS:000473813000002', 'WOS:000452638500002', 'WOS:000481803600002', 'WOS:000430786500018', 'WOS:000400186500047', 'WOS:000363696800006', 'WOS:000356543100031', 'WOS:000375950400023', 'WOS:000473639200004', 'WOS:000463971800027', 'WOS:000349894700003', 'WOS:000489177300006', 'WOS:000390831500014', 'WOS:000457329400001', 'WOS:000447178200003', 'WOS:000430298500008', 'WOS:000430297000009']"
6517d2ff-1e1f-4a7e-a418-3f69ef125413,"Teixeira, J.","['Teixeira, J.']",['JPL'],"['CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA USA']","['WOS:000369399100004', 'WOS:000370040100036']"
68b0be69-923d-44e0-8f7f-e5571e611c3e,"Hook, Simon J.","['Hook, Simon J.', 'Hook, S. J.']",['JPL'],"['NASA, JPL, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91125 USA', 'NASA, CALTECH, Jet Prop Lab, Pasadena, CA USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, Sci Div, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'NASA JPL, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, NASA, Pasadena, CA USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91125 USA', 'CALTECH, NASA, Jet Prop Lab, Pasadena, CA 91125 USA', 'NASA, Jet Prop Lab, Pasadena, CA 91109 USA']","['WOS:000461858900022', 'WOS:000462421200031', 'WOS:000363695500015', 'WOS:000381071600017', 'WOS:000423878600011', 'WOS:000396382500025', 'WOS:000446300700011', 'WOS:000462544500101', 'WOS:000451886100042', 'WOS:000481648200072', 'WOS:000381094100012', 'WOS:000391527900044', 'WOS:000428474500032', 'WOS:000423029300015', 'WOS:000515698700024', 'WOS:000473838900010', 'WOS:000515698700010', 'WOS:000389369500010', 'WOS:000360510800002', 'WOS:000368814000001', 'WOS:000377855300028', 'WOS:000371167100004']"
b190945c-21b5-489d-95e1-2f4bdeb14c11,"Hook, Joshua Vander","['Hook, Joshua Vander']",['JPL'],"['CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'CALTECH, NASA, Jet Prop Lab, Maritime & Multi Agent Auton Grp, Pasadena, CA 91125 USA']","['WOS:000389849700013', 'WOS:000489759600016']"
54e6a151-84a6-4d14-9476-b1efad56e1b0,"Hook, Simon","['Hook, Simon']",['JPL'],"['NASA, Jet Prop Lab, Pasadena, CA USA', 'Jet Prop Lab, Pasadena, CA USA', 'CALTECH, Jet Prop Lab, Pasadena, CA USA', 'NASA, Sci Div, Jet Prop Lab, Washington, DC USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'NASA Jet Prop Lab, M-S 183-501,4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, NASA, Pasadena, CA USA', 'CALTECH, Jet Prop Lab, NASA, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91125 USA', 'NASA, Jet Prop Lab, Pasadena, CA 91109 USA']","['WOS:000368939700008', 'WOS:000358157600287', 'WOS:000435187500155', 'WOS:000460062500010', 'WOS:000435198400006', 'WOS:000383090700039', 'WOS:000451039807191', 'WOS:000367141000008', 'WOS:000426954605123', 'WOS:000411702400024', 'WOS:000453913300002', 'WOS:000440332500050', 'WOS:000209844100078', 'WOS:000473794600005', 'WOS:000450233300010']"
3dfdf986-967e-4594-b55a-64a091135d6a,"Drouin, Brian J.","['Drouin, Brian J.', 'Drouin, B. J.']",['JPL'],"['CALTECH, Jet Prop Lab, Pasadena, CA USA', 'CALTECH, NASA, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, Mail Stop 183-301,4800 Oak Grove Dr, Pasadena, CA 91011 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, Lab Studies & Atmospher Observat, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, M-S 231-200,4800 Oak Grove Dr, Pasadena, CA 91125 USA', 'CALTECH, Jet Prop Lab, Div Sci, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, NASA, Pasadena, CA 91125 USA', 'CALTECH, Jet Prop Lab, NASA, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, NASA, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91125 USA', 'Jet Prop Lab, Pasadena, CA 91109 USA']","['WOS:000463538500001', 'WOS:000405199503067', 'WOS:000389011000010', 'WOS:000355639000004', 'WOS:000390313200416', 'WOS:000348244500006', 'WOS:000383218600003', 'WOS:000452772000001', 'WOS:000434001400013', 'WOS:000422709700013', 'WOS:000381448100005', 'WOS:000369715900028', 'WOS:000469837300225', 'WOS:000440590200009', 'WOS:000485334200023', 'WOS:000375738600011', 'WOS:000413308000093', 'WOS:000410598100001', 'WOS:000381680700019', 'WOS:000394060900020', 'WOS:000469159500014', 'WOS:000461408700006', 'WOS:000400566100003', 'WOS:000414107400018', 'WOS:000384628700003', 'WOS:000372911000003', 'WOS:000383422100090', 'WOS:000483683700009', 'WOS:000430756800025', 'WOS:000414107400013', 'WOS:000442705900019', 'WOS:000351877600039', 'WOS:000440876400005', 'WOS:000359096200004', 'WOS:000414107400002', 'WOS:000414107400003', 'WOS:000361644200001', 'WOS:000391607900007', 'WOS:000408195300004', 'WOS:000437303300005']"
0b35cc35-8483-4e67-9b75-170625a6e10d,"Drouin, Brian","['Drouin, Brian']",['JPL'],"['NASA, Jet Prop Lab, Pasadena, CA USA', 'CALTECH, Jet Prop Lab, Pasadena, CA USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91106 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91125 USA', 'Jet Prop Lab, Pasadena, CA 91109 USA']","['WOS:000449902200009', 'WOS:000519270608026', 'WOS:000370739800004', 'WOS:000380501301019', 'WOS:000426705300015', 'WOS:000369107500011', 'WOS:000401094100002', 'WOS:000455240000074', 'WOS:000467559700010', 'WOS:000367949900014']"
3b3f0d85-c2e9-43e1-ad61-ba8b8713c307,"Drouin, B.","['Drouin, B.']",['JPL'],"['CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA']",['WOS:000390312800092']
4a55eebc-9905-4fb2-992f-c6016713985e,"Pearson, John C.","['Pearson, John C.', 'Pearson, J. C.']",['JPL'],"['CALTECH, JPL, Pasadena, CA 91125 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, Mail Stop 183-301,4800 Oak Grove Dr, Pasadena, CA 91011 USA', 'Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, Div Sci, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, NASA, Pasadena, CA 91109 USA', 'CALTECH, NASA, Jet Prop Lab, Pasadena, CA 91125 USA']","['WOS:000388203200001', 'WOS:000369715900028', 'WOS:000385562600023', 'WOS:000351877600039', 'WOS:000384628700003', 'WOS:000434635500039', 'WOS:000440876400005', 'WOS:000355639000004', 'WOS:000359096200004', 'WOS:000439525400002', 'WOS:000361644200001', 'WOS:000371098100005', 'WOS:000365459300009', 'WOS:000385374500015', 'WOS:000379141300131', 'WOS:000348244500006', 'WOS:000391908800002']"
de881df5-ba09-4d2d-aee2-4040ef996865,"Pearson, John","['Pearson, John']",['JPL'],"['CALTECH, Jet Prop Lab, Pasadena, CA 91125 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, M-S 200-105,4800 Oak Grove Dr, Pasadena, CA 91125 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91125 USA']","['WOS:000383218600001', 'WOS:000449902200009', 'WOS:000391406200390', 'WOS:000403655500005', 'WOS:000451039805210']"
927e93b4-86d6-46e1-860f-3377f046cb4a,"Pearson, Jeniveve","['Pearson, Jeniveve']",['JPL'],"['CALTECH, Jet Prop Lab, Pasadena, CA 91125 USA']",['WOS:000449902200009']
26496f56-7386-41a2-93da-0f7799fc0b34,"Pearson, K.","['Pearson, K.']",['JPL'],"['CALTECH, Jet Prop Lab, Pasadena, CA USA']",['WOS:000452664300089']
81e79016-8175-4aa9-b234-246fc6671579,"Lantoine, Gregory","['Lantoine, Gregory']",['JPL'],"['CALTECH, Jet Prop Lab, Mission Design & Nav Sect, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91109 USA', 'Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr,M-S 301-121, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, Mission Design & Nav Sect, Pasadena, CA 91109 USA', 'CALTECH, Mission Design & Nav Sect, Jet Prop Lab, M-S 301-121,4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'CALTECH, Outer Planet Mission Anal Grp, Jet Prop Lab, Pasadena, CA 91109 USA', 'Jet Prop Lab, Pasadena, CA 91109 USA']","['WOS:000485075701036', 'WOS:000370357500006', 'WOS:000474397400076', 'WOS:000388374901089', 'WOS:000466741700001', 'WOS:000371649600063', 'WOS:000371647200114', 'WOS:000405199502056', 'WOS:000351621400019', 'WOS:000349558300003', 'WOS:000408290900052', 'WOS:000450864600146', 'WOS:000380501302040', 'WOS:000497002200114', 'WOS:000371647200116', 'WOS:000485075700042']"
8f923c04-6d1e-42ec-bf71-54fd6959b6bc,"Lantoine, Gregory B.","['Lantoine, Gregory B.']",['JPL'],"['Jet Prop Lab, Mission Design & Nav Sect, 4800 Oak Grove Dr, Pasadena, CA 91109 USA']",['WOS:000485075701098']
46e17bdc-11d2-4cf9-ba63-f687af0072ec,"Das, Narendra Narayan","['Das, Narendra Narayan', 'Das, Narendra N.', 'Das, N. N.']",['JPL'],"['JPL, Surface Hydrol Sci Div, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91125 USA', 'Jet Prop Lab, Water & Carbon Cycle Grp, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91109 USA', 'Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91125 USA', 'Jet Prop Lab, Pasadena, CA 91109 USA', 'NASA, Jet Prop Lab, La Canada Flintridge, CA USA']","['WOS:000383827800005', 'WOS:000405854200032', 'WOS:000370350100002', 'WOS:000433650700017', 'WOS:000469152700033', 'WOS:000373009800001', 'WOS:000467142700066', 'WOS:000497601000035', 'WOS:000388114600063', 'WOS:000388114600034', 'WOS:000388114603025', 'WOS:000385713500002', 'WOS:000456640700028', 'WOS:000456936500012', 'WOS:000426954602168', 'WOS:000435198400130', 'WOS:000426954602155', 'WOS:000451039800064', 'WOS:000496155200011', 'WOS:000451039803188', 'WOS:000355894700003', 'WOS:000371696701105', 'WOS:000426954604013']"
3e2e3faf-cd63-4ec9-a195-90ca8b3d53c5,"Das, Narendra","['Das, Narendra']",['JPL'],"['NASA, Jet Prop Lab, Pasadena, CA USA', 'CALTECH, Jet Prop Lab, Pasadena, CA USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91125 USA']","['WOS:000406818500036', 'WOS:000399786400010', 'WOS:000426954602171', 'WOS:000376993000007', 'WOS:000363402800020', 'WOS:000401672400009', 'WOS:000426954602163']"
ea8c2d4e-f041-4b86-8929-dbadb0ac23f7,"Das, N.","['Das, N.']",['JPL'],"['NASA, Jet Prop Lab, Pasadena, CA USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'CALTECH, JPL, Pasadena, CA 91125 USA']","['WOS:000397360500017', 'WOS:000399588900011', 'WOS:000426954605132']"
308f8b8e-6433-4339-b823-c0aace14cf17,"Das, Nardenrda","['Das, Nardenrda']",['JPL'],"['NASA, Jet Prop Lab, Pasadena, CA USA']",['WOS:000388114603024']
d5e52fe1-21e9-4aed-ae31-4ddeb52142b3,"Dunbar, Roy Scott","['Dunbar, R. Scott', 'Dunbar, Roy Scott', 'Dunbar, R. S.']",['JPL'],"['Jet Prop Lab, Pasadena, CA USA', 'CALTECH, Jet Prop Lab, Pasadena, CA USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91125 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91125 USA', 'Jet Prop Lab, Pasadena, CA 91109 USA', 'NASA, Jet Prop Lab, Pasadena, CA 91109 USA']","['WOS:000405854200032', 'WOS:000433650700017', 'WOS:000370350100002', 'WOS:000426954602163', 'WOS:000497601000035', 'WOS:000508437700035', 'WOS:000426954602170', 'WOS:000388114600035', 'WOS:000385713500002', 'WOS:000451039803183', 'WOS:000397360500017', 'WOS:000472648000060', 'WOS:000396394900003', 'WOS:000402063500011', 'WOS:000341536700042', 'WOS:000401888600004', 'WOS:000375868800005', 'WOS:000476807300003', 'WOS:000451039803186']"
86954d11-ef65-4ffb-a796-f66101d33bbf,"Dunbar, S.","['Dunbar, S.']",['JPL'],"['CALTECH, Jet Prop Lab, Pasadena, CA 91109 USA', 'CALTECH, NASA Jet Prop Lab, Pasadena, CA 91109 USA', 'NASA, Jet Prop Lab, CALTECH, Pasadena, CA 91109 USA', 'NASA Jet Prop Lab, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91125 USA', 'NASA, Jet Prop Lab, Pasadena, CA 91109 USA']","['WOS:000388114600033', 'WOS:000388020600260', 'WOS:000519270605032', 'WOS:000426954604001', 'WOS:000451039803185', 'WOS:000388114600038', 'WOS:000418464400068', 'WOS:000426954602167']"
656fedde-9b20-479c-b7dd-e035ba73f537,"Dunbar, Scott","['Dunbar, Scott']",['JPL'],"['NASA, Jet Prop Lab, CALTECH, Pasadena, CA 91109 USA', 'Jet Prop Lab, Water & Carbon Cycle Grp, Pasadena, CA 91109 USA']","['WOS:000451039803188', 'WOS:000381434600051', 'WOS:000426954602168', 'WOS:000426954602155']"
2108b72b-0d83-499e-9509-ceea5bdfe143,"Dunbar, R.","['Dunbar, R.']",['JPL'],"['CALTECH, Jet Prop Lab, Pasadena, CA 91125 USA']",['WOS:000426954602165']
0ae6071f-4b16-45fe-802c-138cc9c09bd3,"Njoku, Eni G.","['Njoku, Eni G.', 'Njoku, E. G.']",['JPL'],"['CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91125 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91109 USA', 'CALTECH, NASA Jet Prop Lab, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91125 USA']","['WOS:000399943400039', 'WOS:000351063800038', 'WOS:000396394900003', 'WOS:000411757500006', 'WOS:000370350100002', 'WOS:000396394900008', 'WOS:000433650700017', 'WOS:000451039801149', 'WOS:000397360500017', 'WOS:000385713500002', 'WOS:000351063100039', 'WOS:000388114601187', 'WOS:000383827800007', 'WOS:000428518303005', 'WOS:000426954602261', 'WOS:000400013902121']"
487636b9-c45f-44e1-b8bb-90a56d42f319,"Njoku, Eni","['Njoku, Eni']",['JPL'],"['Jet Prop Lab, Pasadena, CA USA', 'CALTECH, Jet Prop Lab, Pasadena, CA USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91125 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91109 USA', 'NASA, Jet Prop Lab, CALTECH, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91125 USA']","['WOS:000349674400023', 'WOS:000373009800001', 'WOS:000388114600030', 'WOS:000381434600051', 'WOS:000388114601193', 'WOS:000400902100001']"
6da22028-4ba6-4f64-9a73-1227bbe758e0,"Njoku, E.","['Njoku, E.']",['JPL'],"['CALTECH, NASA Jet Prop Lab, Pasadena, CA 91109 USA', 'NASA, Jet Prop Lab, Pasadena, CA 91109 USA']","['WOS:000388114605037', 'WOS:000388114600033', 'WOS:000418464400068']"
