PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
S	Shah, U; Reck, T; Decrossas, E; Jung-Kubiak, C; Frid, H; Chattopadhyay, G; Mehdi, I; Oberhammer, J			IEEE	Shah, U.; Reck, T.; Decrossas, E.; Jung-Kubiak, C.; Frid, H.; Chattopadhyay, G.; Mehdi, I.; Oberhammer, J.			500-750 GHz Submillimeter-Wave MEMS Waveguide Switch	2016 IEEE MTT-S INTERNATIONAL MICROWAVE SYMPOSIUM (IMS)	IEEE MTT-S International Microwave Symposium				IEEE MTT-S International Microwave Symposium (IMS)	MAY 22-27, 2016	San Francisco, CA	IEEE				This paper presents a 500-750 GHz waveguide based single-pole single-throw (SPST) switch achieving a 40% bandwidth. It is the first ever RF MEMS switch reported to be operating above 220 GHz. The switch is based on a MEMS-reconfigurable surface which can block the wave propagation in the waveguide by short-circuiting the electrical field lines of the TE10 mode. The switch is designed for optimized isolation in the blocking state and for optimized insertion loss in the non-blocking state. The measurement results of the first prototypes show better than 15 dB isolation in the blocking state and better than 3 dB insertion loss in the non-blocking state for 500-750 GHz. The higher insertion loss is mainly attributed to the insufficient metal thickness and surface roughness on the waveguide sidewalls. Two switch designs with different number of blocking elements are fabricated and compared. The overall switch bandwidth is limited by the waveguide only and not by the switch technology itself.				Frid, Henrik/AAA-3689-2020													0149-645X	2576-7216	978-1-5090-0698-4				2016																	WOS:000390313200146						
S	Newchurch, MJ; Kuang, S; Leblanc, T; Alvarez, RJ; Langford, AO; Senff, CJ; Burris, JF; McGee, TJ; Sullivan, JT; DeYoung, RJ; Al-Saadi, J; Johnson, M; Pszenny, A		Gross, B; Moshary, F; Arend, M		Newchurch, Michael J.; Kuang, Shi; Leblanc, Thierry; Alvarez, Raul J., II; Langford, Andrew O.; Senff, Christoph J.; Burris, John F.; McGee, Thomas J.; Sullivan, John T.; DeYoung, Russell J.; Al-Saadi, Jassim; Johnson, Matthew; Pszenny, Alex			TOLNet - A Tropospheric Ozone Lidar Profiling Network for Satellite Continuity and Process Studies	27TH INTERNATIONAL LASER RADAR CONFERENCE (ILRC 27)	EPJ Web of Conferences				27th International Laser Radar Conference (ILRC)	JUL 05-10, 2015	Natl Ocean & Atmospher Adm, Cooperat Remote Sensing Sci & Technol Ctr, New York City, NY	City Univ New York, City Coll	Natl Ocean & Atmospher Adm, Cooperat Remote Sensing Sci & Technol Ctr			Ozone lidars measure continuous, high resolution ozone profiles critical for process studies and for satellite validation in the lower troposphere. However, the effectiveness of lidar validation by using single-station data is limited. Recently, NASA initiated an interagency ozone lidar observation network under the name TOLNet to promote cooperative multiple-station ozone-lidar observations to provide highly timeresolved (few minutes) tropospheric-ozone vertical profiles useful for air-quality studies, model evaluation, and satellite validation. This article briefly describes the concept, stations, major specifications of the TOLNet instruments, and data archiving.				Langford, Andrew O/D-2323-2009; McGee, Thomas J/G-4951-2013; Sullivan, John/N-5782-2016	Langford, Andrew O/0000-0002-2932-7061; McGee, Thomas J/0000-0003-1000-6396; Sullivan, John/0000-0002-4987-082X; Kuang, Shi/0000-0003-2423-6088												2100-014X						2016	119								UNSP 20001	10.1051/epjconf/201611920001							WOS:000386726600179						
S	Kauffmann, J; Pillai, T; Zhang, Q; Menten, KM; Goldsmith, PF; Lu, X; Guzman, AE		Simon, R; Schaaf, R; Stutzki, J		Kauffmann, J.; Pillai, T.; Zhang, Q.; Menten, K. M.; Goldsmith, P. F.; Lu, X.; Guzman, A. E.			LITTLE MASSIVE SUBSTRUCTURE IN CMZ MOLECULAR CLOUDS	6TH ZERMATT ISM-SYMPOSIUM: CONDITIONS AND IMPACT OF STAR FORMATION: FROM LAB TO SPACE: IN MEMORY OF CHARLES H. TOWNES	EAS Publications Series				6th Zermatt ISM Symposium on Conditions and Impact of Star Formation: From Lab to Space	SEP 07-11, 2015	Zermatt, SWITZERLAND	Deutsch Forschungsgemeinschaft, Int Stifung Hochalpine Forschungstationen Jungfraujoch & Gornergrat, Burgergemeinde Zermatt, Gornegrat Monte Rosa Bahn				The Central Molecular Zone (CMZ; inner similar to 400 pc) hosts some of the most dense and massive molecular clouds of the Milky Way. Studying these clouds can potentially lead to a better understanding of the dense clouds seen in the central starburst regions in nearby galaxies or in the early universe. The clouds share an unusual feature: they form stars at an unusually slow rate compared to other Milky Way clouds of similar mass and density. Here we use interferometer data from ALMA and the SMA to show that this reduced star formation rate is a consequence of the cloud density structure: CMZ clouds have unusually flat density slopes. The clouds do, for example, exceed the average density of the Orion A molecular cloud by an order of magnitude on spatial scales similar to 5 pc, but the cores of CMZ clouds with similar to 0.1 pc radius often have masses and densities lower than what is found in the Orion KL region. This relative absence of highest-density gas probably explains the suppression of star formation. The clouds are relatively turbulent, and ALMA observations of H2CO and SiO indicate that the turbulence is induced by high-velocity shocks. We speculate that these shocks might prevent the formation of high-mass cores.					Kauffmann, Jens/0000-0002-5094-6393; Lu, Xing/0000-0003-2619-9305; Guzman, Andres/0000-0003-0990-8990												1633-4760		978-2-7598-2022-1				2016	75-76						93	96		10.1051/eas/1575016							WOS:000377836300015						
S	Jovanovic, N; Guyon, O; Lozi, J; Currie, T; Hagelberg, J; Norris, B; Singh, G; Pathak, P; Doughty, D; Goebel, S; Males, J; Kuhn, J; Serabyn, E; Tuthill, P; Schworer, G; Martinache, F; Kudo, T; Kawahara, H; Kotani, T; Ireland, M; Feger, T; Rains, A; Bento, J; Schwab, C; Coutts, D; Cvetojevic, N; Gross, S; Arriola, A; Lagadec, T; Kasdin, J; Groff, T; Mazin, B; Minowa, Y; Takato, N; Tamura, M; Takami, H; Hayashi, M		Marchetti, E; Close, LM; Veran, JP		Jovanovic, N.; Guyon, O.; Lozi, J.; Currie, T.; Hagelberg, J.; Norris, B.; Singh, G.; Pathak, P.; Doughty, D.; Goebel, S.; Males, J.; Kuhn, J.; Serabyn, E.; Tuthill, P.; Schworer, G.; Martinache, F.; Kudo, T.; Kawahara, H.; Kotani, T.; Ireland, M.; Feger, T.; Rains, A.; bento, J.; Schwab, C.; Coutts, D.; Cvetojevic, N.; Gross, S.; Arriola, A.; lagadec, T.; Kasdin, J.; Groff, T.; Mazin, B.; Minowa, Y.; Takato, N.; Tamura, M.; Takami, H.; Hayashi, M.			The SCExAO high contrast imager: transitioning from commissioning to science	ADAPTIVE OPTICS SYSTEMS V	Proceedings of SPIE				Conference on Adaptive Optics Systems V	JUN 26-JUL 01, 2016	Edinburgh, SCOTLAND	SPIE				SCExAO is the premier high-contrast imaging platform for the Subaru Telescope. It offers high Strehl ratios at near-IR wavelengths (y-K band) with stable pointing and coronagraphs with extremely small inner working angles, optimized for imaging faint companions very close to the host. In the visible, it has several interferometric imagers which offer polarimetric and spectroscopic capabilities. A recent addition is the RHEA spectrograph enabling spatially resolved high resolution spectroscopy of the surfaces of giant stars, for example. New capabilities on the horizon include post-coronagraphic spectroscopy, spectral differential imaging, nulling interferometry as well as an integral field spectrograph and an MKID array. Here we present the new modules of SCExAO, give an overview of the current commissioning status of each of the modules and present preliminary results.				Mazin, Ben/B-8704-2011; Guyon, Olivier/N-4719-2019; Kuhn, Jonas G/H-2338-2011; Coutts, David/A-3319-2013; Hagelberg, Janis/E-8520-2013	Mazin, Ben/0000-0003-0526-1114; Guyon, Olivier/0000-0002-1097-9908; Kuhn, Jonas G/0000-0002-6344-4835; Coutts, David/0000-0002-8857-9832; Singh, Garima/0000-0001-8224-9106; Hagelberg, Janis/0000-0002-1096-1433; Norris, Barnaby Richard/0000-0002-8352-7515; Feger, Tobias/0000-0002-6561-1764; Gross, Simon/0000-0001-5130-183X; Schwab, Christian/0000-0002-4046-987X; Martinache, Frantz/0000-0003-1180-4138; Ireland, Michael/0000-0002-6194-043X												0277-786X	1996-756X	978-1-5106-0198-7				2016	9909								UNSP 99090W	10.1117/12.2234294							WOS:000387429700026						
J	Schumann, GJP; Andreadis, KM				Schumann, Guy J. -P.; Andreadis, Konstantinos M.			A Method to Assess Localized Impact of Better Floodplain Topography on Flood Risk Prediction	ADVANCES IN METEOROLOGY												Many studies have highlighted the need for a higher accuracy global digital elevation model (DEM), mainly in river floodplains and deltas and along coastlines. In this paper, we present a method to infer the impact of a better DEM on applications and science using the Lower Zambezi basin as a use case. We propose an analysis based on a targeted observation algorithm to evaluate potential data acquisition subregions in terms of their impact on the prediction of flood risk over the entire study area. Consequently, it becomes trivial to rank these subregions in terms of their contribution to the overall accuracy of flood prediction. The improvement from better topography data may be expressed in terms of economic output and population affected, providing a multifaceted assessment of the value of acquiring better elevation data. Our results highlight the notion that having higher resolution measurements would improve our current large-scale flood inundation prediction capabilities in the Lower Zambezi by at least 30% and significantly reduce the number of people affected as well as the economic loss associated with high magnitude flooding. We believe this procedure to be simple enough to be applied to other regions where high quality topographic and hydrodynamic data are currently unavailable.				Schumann, Guy/V-8342-2017	Schumann, Guy/0000-0003-0968-7198												1687-9309	1687-9317					2016	2016								6408319	10.1155/2016/6408319							WOS:000379056900001						
S	Brooks, CB; Kidder, B; Grigas, M; Griesmann, U; Wilson, DW; Muller, RE; Jaffe, DT		Navarro, R; Burge, JH		Brooks, Cynthia B.; Kidder, Benjamin; Grigas, Michelle; Griesmann, Ulf; Wilson, Daniel W.; Muller, Richard E.; Jaffe, Daniel T.			Process improvements in the production of silicon immersion gratings	ADVANCES IN OPTICAL AND MECHANICAL TECHNOLOGIES FOR TELESCOPES AND INSTRUMENTATION II	Proceedings of SPIE				Conference on Advances in Optical and Mechanical Technologies for Telescopes and Instrumentation II	JUN 26-JUL 01, 2016	Edinburgh, UNITED KINGDOM	SPIE				We have explored a number of lithographic techniques and improvements to produce the resist lines that then define the grating groove edges of silicon immersion gratings. In addition to our lithographic process using contact printing with photomasks, which is our primary technique for the production of immersion gratings, we explored two alternative fabrication methods, direct-write electron beam and photo-lithography. We have investigated the application of antireflection (AR) coatings during our contact printing lithography method to reduce the effect of Fizeau fringes produced by the contact of the photomask on the photoresist surface. This AR coating reduces the amplitude of the periodic errors by a factor of 1.5. Electron beam (e-beam) patterning allows us to manufacture gratings that can be used in first order, with groove spacing down to 0.5 micrometer or smaller (2,000 grooves/mm), but could require significant e-beam write times of up to one week to pattern a full-sized grating. The University of Texas at Austin silicon diffractive optics group is working with Jet Propulsion Laboratory to develop an alternate e-beam method that employs chromium liftoff to reduce the write time by a factor of 10. We are working with the National Institute of Standards and Technology using laser writing to explore the possibility of creating very high quality gratings without the errors introduced during the contact-printing step. Both e-beam and laser patterning bypass the contact photolithography step and directly write the lines in photoresist on our silicon substrates, but require increased cost, time, and process complexity.																	0277-786X		978-1-5106-0203-8; 978-1-5106-0204-5				2016	9912		1						UNSP 99123Z	10.1117/12.2233388							WOS:000387747900120						
S	Ruane, G; Jewell, J; Mawet, D; Pueyo, L; Shaklan, S		Navarro, R; Burge, JH		Ruane, Garreth; Jewell, Jeffrey; Mawet, Dimitri; Pueyo, Laurent; Shaklan, Stuart			Apodized vortex coronagraph designs for segmented aperture telescopes	ADVANCES IN OPTICAL AND MECHANICAL TECHNOLOGIES FOR TELESCOPES AND INSTRUMENTATION II	Proceedings of SPIE				Conference on Advances in Optical and Mechanical Technologies for Telescopes and Instrumentation II	JUN 26-JUL 01, 2016	Edinburgh, UNITED KINGDOM	SPIE				Current state-of-the-art high contrast imaging instruments take advantage of a number of elegant coronagraph designs to suppress starlight and image nearby faint objects, such as exoplanets and circumstellar disks. The ideal performance and complexity of the optical systems depends strongly on the shape of the telescope aperture. Unfortunately, large primary mirrors tend to be segmented and have various obstructions, which limit the performance of most conventional coronagraph designs. We present a new family of vortex coronagraphs with numerically-optimized gray-scale apodizers that provide the sensitivity needed to directly image faint exoplanets with large, segmented aperture telescopes, including the Thirty Meter Telescope (TMT) as well as potential next-generation space telescopes.				Ruane, Garreth/A-5997-2013	Ruane, Garreth/0000-0003-4769-1665												0277-786X	1996-756X	978-1-5106-0203-8; 978-1-5106-0204-5				2016	9912		1						UNSP 99122L	10.1117/12.2231715							WOS:000387747900080						
J	Richter, I; Auster, HU; Berghofer, G; Carr, C; Cupido, E; Fornacon, KH; Goetz, C; Heinisch, P; Koenders, C; Stoll, B; Tsurutani, BT; Vallat, C; Volwerk, M; Glassmeier, KH				Richter, Ingo; Auster, Hans-Ulrich; Berghofer, Gerhard; Carr, Chris; Cupido, Emanuele; Fornacon, Karl-Heinz; Goetz, Charlotte; Heinisch, Philip; Koenders, Christoph; Stoll, Bernd; Tsurutani, Bruce T.; Vallat, Claire; Volwerk, Martin; Glassmeier, Karl-Heinz			Two-point observations of low-frequency waves at 67P/Churyumov-Gerasimenko during the descent of PHILAE: comparison of RPCMAG and ROMAP	ANNALES GEOPHYSICAE												The European Space Agency's spacecraft ROSETTA has reached its final destination, comet 67P/Churyumov-Gerasimenko. Whilst orbiting in the close vicinity of the nucleus the ROSETTA magnetometers detected a new type of low-frequency wave possibly generated by a cross-field current instability due to freshly ionized cometary water group particles. During separation, descent and landing of the lander PHILAE on comet 67P/Churyumov-Gerasimenko, we used the unique opportunity to perform combined measurements with the magnetometers onboard ROSETTA (RPCMAG) and its lander PHILAE (ROMAP). New details about the spatial distribution of wave properties along the connection line of the ROSETTA orbiter and the lander PHILAE are revealed. An estimation of the observed amplitude, phase and wavelength distribution will be presented as well as the measured dispersion relation, characterizing the new type of low-frequency waves. The propagation direction and polarization features will be discussed using the results of a minimum variance analysis. Thoughts about the size of the wave source will complete our study.				tsurutani, bruce/G-5835-2019; Heinisch, Philip/X-8325-2019	tsurutani, bruce/0000-0001-7299-9835; Heinisch, Philip/0000-0003-1873-3598; Carr, Chris/0000-0002-6879-3970												0992-7689	1432-0576					2016	34	7					609	622		10.5194/angeo-34-609-2016							WOS:000381097000004						
J	Earl, L; Gardner, A				Earl, Lucas; Gardner, Alex			A satellite-derived glacier inventory for North Asia	ANNALS OF GLACIOLOGY					International Symposium on Glaciology in High Mountain Asia (HMA)	MAR, 2015	Kathmandu, NEPAL					This study outlines a consistent methodology for identifying glacier surfaces from Landsat 5, 7 and 8 imagery that is applied to map all mainland North Asian glaciers, providing the first methodologically consistent and complete glacier inventory for the region. 2010. We identify 5065 glaciers covering a planimetric area of 2326 +/- 186 km(2), most of which is located in the Altai mountain subregion. The total glacier count is 15% higher, but the total glacier area is 32 +/- 11.6% lower, than the estimated glacier coverage provided in version 4.0 of the Randolph Glacier Inventory. We investigate the distribution of glacier size within North Asia and find that the majority of glaciers (82%) are smaller than 0.5km(2) but only account for a third of the total glacier area, with the largest 1% (60 glaciers >= 5km(2)) accounting for 28% of the total area. We present hypsometric characterizations of North Asian glaciers, largely substantiating existing findings that glaciers in this region are dominated by cold, relatively dry conditions. We provide a detailed assessment of errors and determine the uncertainty in our area estimate to be +/- 8.0%, with snow-cover uncertainty the largest contributing factor. Based on this assessment, the new glacier inventory presented here is more complete and of higher quality than other currently available data sources.					Gardner, Alex/0000-0002-8394-8889												0260-3055	1727-5644					2016	57	71					50	60		10.3189/2016AoG71A008							WOS:000384891500007						
S	Margot, JL; Naidu, SP		Chesley, SR; Morbidelli, A; Jedicke, R; Farnocchia, D		Margot, Jean-Luc; Naidu, Shantanu P.			Spin-orbit coupling in binary asteroids	ASTEROIDS: NEW OBSERVATIONS, NEW MODELS	IAU Symposium Proceedings Series				318th Symposium of the International-Astronomical-Union (IAU)	AUG 03-07, 2015	Honolulu, HI	Int Astron Union, Int Astron Union Div F Planetary Syst & Bioastron, Int Astron Union Commiss No 20 Posit & Mot Minor Planets Comets & Satellites, Int Astron Union Div A Fundamental Astron, Int Astron Union Div B Facilities Technologies & Data Sci, Int Astron Union Commiss 5 Documentat & Astron Data, Int Astron Union Commiss 6 Astron Telegrams, Int Astron Union Commiss 7 Celestial Mech & Dynam Astron, Int Astron Union Commiss 15 Phys Study Comets & Minor Planets, Int Astron Union Working Grp Near Earth Objects				We use radar images with decameter resolution to measure the sizes, shapes, spin states, mutual orbits, masses, and densities of components of asteroid binaries and triples. We simulate the spin-orbit dynamics of these systems and map the possible spin configurations of the satellites on surface of section plots. The presence of chaotic regions in the phase space has important consequences for the evolution of binary asteroids. It may substantially increase spin synchronization timescales, delay BYORP-type evolution, and extend the lifetime of binaries.				Margot, Jean-Luc/A-6154-2012	Margot, Jean-Luc/0000-0001-9798-1797												1743-9213	1743-9221	978-1-10713-825-4				2016	10	318					66	68		10.1017/S1743921315009618							WOS:000455238100007						
S	Brozovic, M; Benner, LAM; Busch, MW; Giorgini, JD; Slade, MA; Lawrence, KJ		Chesley, SR; Morbidelli, A; Jedicke, R; Farnocchia, D		Brozovic, Marina; Benner, Lance A. M.; Busch, Michael W.; Giorgini, Jon D.; Slade, Martin A.; Lawrence, Kenneth J.			Recent Goldstone radar observations of selected near-Earth asteroids less than 140 m in diameter	ASTEROIDS: NEW OBSERVATIONS, NEW MODELS	IAU Symposium Proceedings Series				318th Symposium of the International-Astronomical-Union (IAU)	AUG 03-07, 2015	Honolulu, HI	Int Astron Union, Int Astron Union Div F Planetary Syst & Bioastron, Int Astron Union Commiss No 20 Posit & Mot Minor Planets Comets & Satellites, Int Astron Union Div A Fundamental Astron, Int Astron Union Div B Facilities Technologies & Data Sci, Int Astron Union Commiss 5 Documentat & Astron Data, Int Astron Union Commiss 6 Astron Telegrams, Int Astron Union Commiss 7 Celestial Mech & Dynam Astron, Int Astron Union Commiss 15 Phys Study Comets & Minor Planets, Int Astron Union Working Grp Near Earth Objects				Radar observations are a powerful technique to study near-Earth asteroids (NEAs). Goldstone's 3.75 m resolution capability is invaluable when attempting to image NEAs with diameters smaller than 140 m. The small NEAs are a very diverse population in which we continue to discover unusual objects.																	1743-9213	1743-9221	978-1-10713-825-4				2016	10	318					160	169		10.1017/S1743921315008807							WOS:000455238100021						
S	Farnocchia, D		Chesley, SR; Morbidelli, A; Jedicke, R; Farnocchia, D		Farnocchia, D.			Impact hazard monitoring: theory and implementation	ASTEROIDS: NEW OBSERVATIONS, NEW MODELS	IAU Symposium Proceedings Series				318th Symposium of the International-Astronomical-Union (IAU)	AUG 03-07, 2015	Honolulu, HI	Int Astron Union, Int Astron Union Div F Planetary Syst & Bioastron, Int Astron Union Commiss No 20 Posit & Mot Minor Planets Comets & Satellites, Int Astron Union Div A Fundamental Astron, Int Astron Union Div B Facilities Technologies & Data Sci, Int Astron Union Commiss 5 Documentat & Astron Data, Int Astron Union Commiss 6 Astron Telegrams, Int Astron Union Commiss 7 Celestial Mech & Dynam Astron, Int Astron Union Commiss 15 Phys Study Comets & Minor Planets, Int Astron Union Working Grp Near Earth Objects				We review the most standard impact monitoring techniques. Linear methods are the fastest approach but their applicability regime is limited because of the chaotic dynamics of near-Earth asteroids. Among nonlinear methods, Monte Carlo algorithms are the most reliable ones but also most computationally intensive and so unpractical for routine impact monitoring. In the last 15 years, the Line of Variations method has been the most successful technique thanks to its computational efficiency and capability of detecting low probability events deep in the nonlinear regime. We also present some more recent techniques developed to deal with the new challenges arising in the impact hazard assessment problem. In particular, we describe keyhole maps as a tool to go beyond strongly scattering encounters and how to account for nongravitational perturbations, especially the Yarkovsky effect, when their contribution is the main source of prediction uncertainty. Finally, we discuss systematic ranging to deal with the short-term hazard assessment problem for newly discovered asteroids, when only a short observed arc is available thus leading to severe degeneracies in the orbit estimation process.																	1743-9213	1743-9221	978-1-10713-825-4				2016	10	318					221	230		10.1017/S1743921315007310							WOS:000455238100031						
S	Chesley, SR; Farnocchia, D; Pravec, P; Vokrouhlicky, D		Chesley, SR; Morbidelli, A; Jedicke, R; Farnocchia, D		Chesley, Steven R.; Farnocchia, Davide; Pravec, Petr; Vokrouhlicky, David			Direct Detections of the Yarkovsky Effect: Status and Outlook	ASTEROIDS: NEW OBSERVATIONS, NEW MODELS	IAU Symposium Proceedings Series				318th Symposium of the International-Astronomical-Union (IAU)	AUG 03-07, 2015	Honolulu, HI	Int Astron Union, Int Astron Union Div F Planetary Syst & Bioastron, Int Astron Union Commiss No 20 Posit & Mot Minor Planets Comets & Satellites, Int Astron Union Div A Fundamental Astron, Int Astron Union Div B Facilities Technologies & Data Sci, Int Astron Union Commiss 5 Documentat & Astron Data, Int Astron Union Commiss 6 Astron Telegrams, Int Astron Union Commiss 7 Celestial Mech & Dynam Astron, Int Astron Union Commiss 15 Phys Study Comets & Minor Planets, Int Astron Union Working Grp Near Earth Objects				We report the current results on a comprehensive scan of the near-Earth asteroid catalog for evidence of the Yarkovsky effect in the orbital motion of these bodies. While most objects do not have sufficient observational data to reveal such slight acceleration, we do identify 42 asteroids with a "valid" detection of the Yarkovsky effect, i.e., those with a signal at least 3 times greater than the formal uncertainty and a value compatible with the Yarkovsky mechanism. We also identify a special category of non-detection, which we refer to as "weak signal," where the objects are of a size that would permit a clear detection if the Yarkovsky effect is maximized, and yet the orbit is clearly incompatible with such accelerations. The implication is that the Yarkovsky effect is reduced in these cases, presumably due to mid-range obliquity, but possibly also due to size, bulk density, thermal inertia, albedo, or spin rate markedly different from assumptions. Finally, there are a number of asteroids showing a significant signal for nongravitational acceleration, and yet with a magnitude too great to be attributed to the Yarkovsky effect. We term these "spurious detections" because most are due to erroneous optical astrometry, often involving a single isolated night from precovery observations. Some cases may be due to other nongravitational accelerations, such as outgassing, mass loss, or micro-meteoroid flux.				Pravec, Petr/AAE-2695-2019; Vokrouhlicky, David/Q-4359-2017	Pravec, Petr/0000-0001-8434-9776; Vokrouhlicky, David/0000-0002-6034-5452												1743-9213	1743-9221	978-1-10713-825-4				2016	10	318					250	258		10.1017/S1743921315008790							WOS:000455238100036						
J	Diaz-Santos, T; Assef, RJ; Blain, AW; Tsai, CW; Aravena, M; Eisenhardt, P; Wu, J; Stern, D; Bridge, C				Diaz-Santos, T.; Assef, R. J.; Blain, A. W.; Tsai, C. -W.; Aravena, M.; Eisenhardt, P.; Wu, J.; Stern, D.; Bridge, C.			THE STRIKINGLY UNIFORM, HIGHLY TURBULENT INTERSTELLAR MEDIUM OF THE MOST LUMINOUS GALAXY IN THE UNIVERSE	ASTROPHYSICAL JOURNAL LETTERS												Observed at z = 4.601 and with L-bol = 3.5 x 10(14) L-circle dot, W2246-0526 is the most luminous galaxy known in the universe. and hosts a deeply buried active galactic nucleus (AGN)/supermassive black hole (SMBH). Discovered using the Wide-field Infrared Survey Explorer, W2246-0526 is classified as a hot dust-obscured galaxy, based on its luminosity and dust temperature. Here, we present spatially resolved ALMA [C-II] 157.7 mu m observations of W2246-0526, providing unique insight into the kinematics of its interstellar medium (ISM). The measured [C-II]-to-far-infrared ratio is similar to 2 x 10(-4), implying ISM conditions that compare only with the most obscured, compact starbursts and AGNs in the local universe today. The spatially resolved [C-II] line is strikingly uniform and very broad, 500-600 km s(-1) wide, extending throughout the entire galaxy over about 2.5 kpc, with modest shear. Such a large, homogeneous velocity dispersion indicates a highly turbulent medium. W2246-0526 is unstable in terms of the energy and momentum that are being injected into the ISM, strongly suggesting that the gas is being blown away from the system isotropically, likely reflecting a cathartic state on its road to becoming an unobscured quasar. W2246-0526 provides an extraordinary laboratory to study and model the properties and kinematics of gas in an extreme environment under strong feedback, at a time when the universe was 1/10 of its current age: a system pushing the limits that can be reached during galaxy formation.				Diaz-Santos, Tanio/V-1969-2018	Diaz-Santos, Tanio/0000-0003-0699-6083; Tsai, Chao-Wei/0000-0002-9390-9672; Assef, Roberto/0000-0002-9508-3667												2041-8205	2041-8213				JAN 1	2016	816	1							L6	10.3847/2041-8205/816/1/L6							WOS:000369369900006						
J	Liu, T; Zhang, QZ; Kim, KT; Wu, YF; Lee, CW; Lee, JE; Tatematsu, K; Choi, M; Juvela, M; Thompson, M; Goldsmith, PF; Liu, SY; Naomi, H; Koch, P; Henkel, C; Sanhueza, P; He, JH; Rivera-Ingraham, A; Wang, K; Cunningham, MR; Tang, YW; Lai, SP; Yuan, JH; Li, D; Fuller, G; Kang, MJ; Luong, QN; Liu, HB; Ristorcelli, I; Yang, J; Xu, Y; Hirota, T; Mardones, D; Qin, SL; Chen, HR; Kwon, W; Meng, FY; Zhang, HW; Kim, MR; Yi, HW				Liu, Tie; Zhang, Qizhou; Kim, Kee-Tae; Wu, Yuefang; Lee, Chang Won; Lee, Jeong-Eun; Tatematsu, Ken'ichi; Choi, Minho; Juvela, Mika; Thompson, Mark; Goldsmith, Paul F.; Liu, Sheng-yuan; Naomi, Hirano; Koch, Patrick; Henkel, Christian; Sanhueza, Patricio; He, JinHua; Rivera-Ingraham, Alana; Wang, Ke; Cunningham, Maria R.; Tang, Ya-Wen; Lai, Shih-Ping; Yuan, Jinghua; Li, Di; Fuller, Gary; Kang, Miju; Luong, Quang Nguyen; Liu, Hauyu Baobab; Ristorcelli, Isabelle; Yang, Ji; Xu, Ye; Hirota, Tomoya; Mardones, Diego; Qin, Sheng-Li; Chen, Huei-Ru; Kwon, Woojin; Meng, Fanyi; Zhang, Huawei; Kim, Mi-Ryang; Yi, Hee-Weon			PLANCK COLD CLUMPS IN THE lambda ORIONIS COMPLEX. I. DISCOVERY OF AN EXTREMELY YOUNG CLASS 0 PROTOSTELLAR OBJECT AND A PROTO-BROWN DWARF CANDIDATE IN THE BRIGHT-RIMMED CLUMP PGCC G192.32-11.88	ASTROPHYSICAL JOURNAL SUPPLEMENT SERIES												We are performing a series of observations with ground-based telescopes toward Planck Galactic cold clumps (PGCCs) in the lambda Orionis complex in order to systematically investigate the effects of stellar feedback. In the particular case of PGCC G192.32-11.88, we discovered an extremely young Class 0 protostellar object (G192N) and a proto-brown dwarf candidate (G192S). G192N and G192S are located in a gravitationally bound brightrimmed clump. The velocity and temperature gradients seen in line emission of CO isotopologues indicate that PGCC G192.32-11.88 is externally heated and compressed. G192N probably has the lowest bolometric luminosity (similar to 0.8 L-circle dot) and accretion rate (6.3 x 10(-7) M-circle dot yr(-1)) when compared with other young Class 0 sources (e.g., PACS Bright Red Sources) in the Orion complex. It has slightly larger internal luminosity (0.21 +/- 0.01 L-circle dot) and outflow velocity (similar to 14 km s(-1)) than the predictions of first hydrostatic cores (FHSCs). G192N might be among the youngest Class 0 sources, which are slightly more evolved than an FHSC. Considering its low internal luminosity (0.08 +/- 0.01 L-circle dot) and accretion rate (2.8 x 10(-8) M-circle dot yr(-1)), G192S is an ideal proto-brown dwarf candidate. The star formation efficiency (similar to 0.3%-0.4%) and core formation efficiency (similar to 1%) in PGCC G192.32-11.88 are significantly smaller than in other giant molecular clouds or filaments, indicating that the star formation therein is greatly suppressed owing to stellar feedback.				Zhang, Huawei/N-8483-2019; Goldsmith, Paul/H-3159-2016; Huawei, Zhang/K-8769-2017; Lee, Jeong-Eun/E-2387-2013; Yuan, Jinghua/W-4699-2017; Mardones, Diego/I-5719-2016; Li, Di/AAG-1286-2020	Zhang, Huawei/0000-0002-7727-1699; Lee, Jeong-Eun/0000-0003-3119-2087; Yuan, Jinghua/0000-0001-8060-3538; Li, Di/0000-0003-3010-7661; Mardones, Diego/0000-0002-5065-9175; Fuller, Gary/0000-0001-8509-1818; Kang, Miju/0000-0002-5016-050X; Zhang, Qizhou/0000-0003-2384-6589; Liu, Tie/0000-0002-5286-2564												0067-0049	1538-4365				JAN	2016	222	1							7	10.3847/0067-0049/222/1/7							WOS:000368982300007						
